symbol,close_ma_30,close_ma_90,close_ma_200,volume_ma_30,volume_ma_90,volume_ma_200,currentRatio_ma,currentRatio_slope,quickRatio_ma,quickRatio_slope,returnOnEquity_ma,returnOnEquity_slope,returnOnAssets_ma,returnOnAssets_slope,netProfitMargin_ma,netProfitMargin_slope,priceEarningsRatio_ma,priceEarningsRatio_slope,priceBookValueRatio_ma,priceBookValueRatio_slope,priceToSalesRatio_ma,priceToSalesRatio_slope,freeCashFlowPerShare_ma,freeCashFlowPerShare_slope,operatingCashFlowPerShare_ma,operatingCashFlowPerShare_slope,cashFlowToDebtRatio_ma,cashFlowToDebtRatio_slope,debtEquityRatio_ma,debtEquityRatio_slope,longTermDebtToCapitalization_ma,longTermDebtToCapitalization_slope,assetTurnover_ma,assetTurnover_slope,inventoryTurnover_ma,inventoryTurnover_slope
RL,108.14133333333334,118.61677777777778,118.18355,1161273.8,1042688.1222222223,964122.77,2.04326088658986,0.006230369977031684,1.4549784632300835,0.08900412623234001,0.06314875355134145,-0.06820715647182635,0.02222032134059963,-0.07897610432685989,0.09442114574163958,-0.01362149728396449,21.693750237428848,0.019050243822016578,3.6138830138327966,-0.18684638802195042,5.50171325353618,-0.1116882111433212,2.6516612666595325,-0.08851529691367024,3.3332458062827093,-0.09116713950966465,0.0773310451686728,-0.0957053354832766,1.1656748788658515,0.16291179485974489,0.3165580193098706,-0.07381098246963154,0.23146355914888128,-0.1826414555598345,0.5243587374909934,-0.019690074335040525
AVB,165.8033333333333,179.95,201.77370000000002,946296.7666666667,826517.411111111,726875.315,3.5038636353117885,0.003218844502193138,3.3270268364855475,-0.0047293092224828075,0.022821370941605187,0.0023091931389367204,0.012768968482136494,-7.118227575869927e-05,0.39515489806457926,0.027695676859942266,33.78583486117664,0.07165128324150563,2.4872345679492494,0.07698773450661786,43.17628476076519,0.12881632086665695,2.313626898680341,-0.10700650712155027,2.57262828594247,-0.11651666342884666,0.044794737629705074,-0.09703861644853114,0.7119767913022006,0.06601793873995522,0.41181030657488127,0.10811682642558271,0.032451101233526465,-0.2060881430156374,0.8476182494179343,0.020917466731934356
CTSH,78.76666666666667,77.80488888888888,75.17955,2826589.966666667,3213647.688888889,3231892.62,2.2042247369786314,-0.12618994996566996,2.2042247369786314,-0.12618994996566996,0.04380225830472463,0.15292258491391011,0.03056468840202362,0.10219893323668816,0.11419452158578011,0.04599192939889172,16.7370670210694,0.0819336071947809,2.9286168993724098,0.1547217753024281,7.62512281567891,0.10194291750246506,1.0140192817255282,-0.019652134905856204,1.1637778763941724,-0.020886041202115714,0.3845557510076218,-0.026781625535965407,0.12312962838463523,0.1885015915459003,0.052086910063756674,-0.05576716072963532,0.2675841540843448,0.14428899045503454,0.0,0.0
CBRE,64.58466666666668,74.56755555555556,84.14570000000002,1691908.5333333334,1777582.411111111,1544905.57,1.1589853495857139,0.13084863167146205,1.168388649543904,0.15109416929484587,0.03999770328367436,0.09215867408660264,0.015381913296613137,0.11266408579795392,0.04164034683281573,0.13047062091566064,30.42823278980934,-0.08960642496147099,3.5191870832705323,-0.019575548802242677,3.641377257509712,0.09648121188447635,1.009632229648118,-0.01952071227781317,1.2240028728556458,-0.024679754683197445,0.11791271146616653,-0.05560691288501023,0.5826872333553964,-0.056621494201426585,0.19651375801664167,-0.09345418577482957,0.3678771717665662,-0.0846570951276644,-3.625891875674089,-0.04469522092831773
FIS,131.97733333333332,141.05911111111112,138.5783,4936480.3,3776365.988888889,3385361.945,0.8778455410363489,-0.11568371090713916,0.8361977432919406,-0.08530898491950405,-0.055924914728948505,-0.0015351383031283962,-0.022611758002290986,-0.0028372204839936413,-0.36465793096185306,-0.002205737638623967,76.1635113808399,-0.04327074712594442,1.7600149777153626,-0.14461352320463608,16.686064760712444,0.11383737149344496,1.1992597535742817,0.03398877780817692,1.6811419624588737,0.05808952773260331,0.0580336895394737,-0.043082641021054906,0.6233833314258347,-0.1471608145266362,0.3162958368076365,-0.18202814948817722,0.053753332891129185,-0.17317426700338212,0.5972915639122849,0.055493936152607164
CME,189.326,199.722,203.57870000000003,1817200.3333333333,1690948.9,1439902.53,1.0167151743331957,-0.024825066471167546,0.333192746814717,-0.17579047596785768,0.027472550199390045,-0.14765837592293685,0.004895724015725225,-0.19044468606603387,0.5629311556567623,-0.022741493276316922,25.119092949136398,0.13406845879049958,2.6824786879817997,-0.013614799875880098,55.3699516826288,0.15298681309285345,2.1269979310072524,-0.16871135119373346,2.1944590241763002,-0.1674969142925022,0.22561441486919107,-0.16079542780018075,0.1274181840841786,-0.04513468752773153,0.10301564243016378,0.09483235792748386,0.008701494728836455,-0.1933494854055552,0.0010553886647346,0.1417396251945159
JNPR,24.673666666666666,25.013666666666666,26.6082,5457784.7,4671740.722222222,3718371.88,1.6646461402480117,-0.05308112252303986,1.362391597518838,0.18959515506537397,0.018605559462744437,-0.028179978402690656,0.008934971172606101,-0.02525800620800338,0.06163240543597195,-0.029257286583482534,-205.38667993785006,0.05132326085411962,2.3325714620902436,-0.10955992841042043,8.058655067744374,-0.07069903994508672,0.3817562070594783,-0.029751950810611626,0.47488546263361836,-0.033173697062610225,0.08716563407055895,-0.040152527262372534,0.3974893596127662,0.2012670989381229,0.2664125732177134,0.15060756223993602,0.14043956961137996,-0.00752306397679318,1.1695171661173287,0.19823532874724797
KIM,16.471666666666668,18.481666666666666,20.077700000000004,5386504.533333333,5276513.866666666,5167627.615,144.97616559717196,0.18199356785416268,130.9040806290075,0.18374526063650368,0.012955841939340131,0.05327838886519171,0.006786234387559594,0.04944908183890273,0.2915993738389979,0.05765674943163515,3.220160306688463,0.044836805174886245,1.3346815694517133,0.03724813416805536,29.058053748407524,0.090893682796623,0.3349692362127872,-0.015496113980181896,0.3675059746019982,-0.0637583532805566,0.03024561343530022,-0.07100769646180287,0.7866219136458253,0.10978691377447192,0.4349394059031778,0.09877402657973659,0.024330220445665213,-0.14377019536878036,42404119.9728607,0.008307602320511693
BXP,92.218,100.3798888888889,108.53370000000001,1181604.1333333333,1136951.3666666667,985212.19,3.1125613755603556,0.0725116854135931,3.0476949053575213,0.0864326033504336,0.017691880206512068,0.06691503563919259,0.00442981977685196,0.07701533989490235,0.13540168137565503,0.07843056902608479,30.851751882157668,0.05965595655788834,2.2165346921878677,0.17030041071411559,16.804710593240863,0.18849558867027785,1.4815316934827836,-0.03492098855635213,1.9430660839345488,-0.03638235996385691,0.020633351159453164,0.03328640000213512,2.5163401375117047,-0.21616282080597735,0.6972507690072896,-0.15951615059293672,0.03271684325045269,-0.04563405697818207,130841331.77818806,-0.10018472981129117
GOOG,95.02133333333335,104.38766666666668,120.23235000000001,33779345.333333336,30982689.544444446,26044289.095,2.4637233074561076,0.21102023573910647,2.4444414299450203,0.20967924485052253,0.07168672397284628,-0.04212014914694866,0.05087762854884441,-0.052917018926631254,0.25903532819739244,0.01565637768381882,21.991208052121365,0.05762991383934304,6.291403304202727,-0.0030307792151045287,22.72700716893228,0.04670890017014603,1.3140810787431625,-0.07376514876136887,2.0064948051407616,-0.15812007702129635,0.9457484144360501,-0.12012863287883975,0.10229817962359243,0.171682122169435,0.07562735013502431,0.179451268276969,0.19692993623937297,-0.14620460289021525,12.785465864186794,0.204571338053968
VRSN,199.35833333333332,201.72344444444445,211.14875,645515.1,637301.2111111111,544582.875,0.9178196465244599,0.20815103790660486,0.9046265978523896,0.20507444226170982,-0.1290854406398179,0.002852469697807355,0.11190872546040985,-0.12337588662692402,0.5279358423050953,0.00730403318779034,29.228739323811048,0.1519859731491033,-14.603635778491256,-0.12028961514949393,59.88453270956111,0.1759286755233386,1.9322898471542442,-0.10026442350518515,2.023515008381713,-0.09780359334089599,0.12005940788575888,-0.06846575675038569,-1.1878285038891367,-0.12490122447536622,1.363610754712975,0.0625084712489668,0.2134968816180384,-0.19890868622080668,6099998.2556188665,-0.07119937992058768
EL,258.8463333333333,283.4583333333333,302.3569,1494614.6,1436849.6444444444,1205154.13,1.5966788021583729,0.19675350702544683,1.1374306577087034,0.18132801177224311,0.044178615794642946,0.1764960593777383,0.012988780169948588,0.17898072309970758,0.06358516275986556,0.1802239599879616,46.32680035309765,0.033416919046146416,13.457246086029564,0.20765778317267572,19.009849038113728,0.20616399882424336,0.564255949855809,0.030476342905316645,1.5929482029764124,0.026948426728400785,0.06675557690750056,0.03891219761835722,1.601324487394766,-0.18252612647503308,0.5198405057438265,-0.17935184398298207,0.18609535120809836,0.09165048481230635,0.4123379313922996,-0.08678274776373342
AMZN,162.07166666666666,161.063,165.76685,75327933.33333333,75165000.0,68426920.0,1.032195012541456,0.022851194235044656,0.8038641085061554,0.002207293342873021,0.04100789986242308,-0.025696519953855555,0.01535421902605478,-0.06776639297407418,0.051532828029116406,-0.0868614571349209,77.74940086670196,0.0037353434061572254,9.622651480256343,0.16493236309302053,11.467236647445343,0.055120719921196916,0.19475187198329624,-0.13660710465232653,1.7764135182701684,-0.14883687517550295,0.13879219912068286,-0.13404085188374623,0.7941136231128892,0.1736042770247304,0.25562329785688226,0.14798003074342583,0.29613353525698594,0.11294559595776343,2.2769736202526785,-0.03119841015043986
LEN,83.15933333333332,92.3408888888889,96.32605000000001,2979323.433333333,2725439.6222222224,2506992.875,12.854664129064076,-0.028359662485040987,3.242655571844119,-0.14199118015426138,0.044665644955692516,0.09462749503048445,0.02926172807881244,0.07315267903123315,0.12660151505471423,0.10736913435086483,8.681016305449223,-0.09726526366007136,1.3868233902089098,-0.08060514027660891,4.090759423447439,-0.07624627478420065,2.969526880868891,-0.04724852421610916,3.0604398517076263,-0.05030268033608679,0.24160138707444498,-0.08334995590354484,0.1768082941056207,0.2176073042023599,0.1367367668731234,0.1425411105076051,0.22844271090729504,-0.03282490821479394,0.2894728204448985,-0.019305792232357587
AMP,206.72899999999998,227.0623333333333,245.73434999999998,637066.3333333334,700561.0444444445,609139.55,86.64539036390332,0.06263621221644104,74.4345462263085,0.038413587019508595,0.15059563987035396,-0.06412412910298607,0.004128205039855662,-0.033461929600899165,0.18727373429279243,0.024851049967936266,13.973366449630802,-0.07019001207483333,7.678022803709954,-0.18837117530177855,9.418359709220828,-0.1315366990837744,10.715091064547224,-0.09646288643720637,11.099628328209945,-0.09802394372277148,0.22479466278642213,-0.09294311128943152,1.1500199678567697,0.006751100499364425,0.5155185693803764,0.0005153758316675831,0.022259717920792725,-0.17154108590446457,-3.9665242401263394,0.10349308160119389
PSA,226.16333333333336,244.72355555555555,278.24675,928290.3,789660.6888888889,749758.92,1.2455845661619573,0.09948546415031403,1.2455845661619573,0.09948546415031403,0.06751763538493052,0.01922405585424185,0.037541940056545486,0.03528717099226695,0.6272248864482284,0.03829580498534308,25.155556861333938,0.003126993561881121,5.553647428921697,0.05477937405772704,51.813683163111094,0.1504813496041013,3.722057169770309,-0.10980258295567963,4.296475118303437,-0.12279371286256267,0.10633427757508476,0.1476553489227846,0.7639162980219378,-0.18549401891471717,0.4275388439965198,-0.17797464158743784,0.05939810508533458,-0.029199853411310622,0.0,0.0
TSN,65.42333333333333,71.83777777777777,74.3825,2372850.6,2178259.922222222,1910250.14,1.7488441287298204,-0.08348144386495136,0.8058693890261424,-0.03432899547625998,0.02132828157883656,0.15084130752509264,0.01070894078468852,0.1504848611772437,0.029864436013011343,0.15141933977874883,8.47806833169232,-0.05244362148718285,1.2684249390546531,0.18024733479154548,1.777678422042013,0.18462263400312542,0.8719445680898331,0.025790104503018225,1.9808358387745908,0.04797464731439861,0.0744691319729838,0.05849046850473533,0.5113426061337689,-0.06150715558917598,0.3170494508165967,-0.09519853090018511,0.36032330186085415,-0.04056359853379985,2.369822058460942,-0.04943819410704031
STZ,224.732,228.69188888888888,225.52450000000002,1385315.7,1151509.4666666666,1116313.445,1.275079507639396,0.17653331410195344,0.6256161470658569,0.20361788384394786,0.0128290050098234,-0.04142949079549833,0.004856192249510042,-0.047285268515317266,0.05584524759046425,-0.0613065658484477,467.47991020313424,0.08575736228123683,4.654563036679005,-0.17022061972455063,18.686540026722252,0.10419874541223861,2.3570924346821163,0.0026495638512281784,3.8752191495006874,-0.040018047650527855,0.11031293445382968,-0.0986544964356539,1.1182239739619784,-0.021653006997104797,0.48071557143586896,0.0499882805890284,0.0972297935382633,-0.1369385203977085,0.6611631284194935,0.1210949759757557
DHI,74.82133333333333,84.20244444444445,87.98645,3282121.6,3233672.211111111,3017581.955,6.80235851386832,-0.021276318666417188,1.3531424684941713,-0.0027059852046353505,0.06415064431715532,0.16764392998833813,0.04197076564980572,0.1530528045297617,0.14489670095416846,0.1465193042043981,8.175721800970326,-0.13311577653195136,1.906518711709059,0.02004719745310126,4.511440549570878,-0.09839678541438117,1.466561866362401,-0.09332725224691593,1.5800851816919423,-0.09151019543080892,0.09463833802463421,-0.08652896324799553,0.2855844386546837,0.20315286540111838,0.060182532107304815,0.09426523807762073,0.2859088278966336,0.13582183784244548,0.2868552423933835,0.09443920005318192
LH,192.65233333333333,208.88433333333333,227.82205000000002,855699.0,807557.8444444444,773777.19,1.6292580666099086,0.14683660067353943,1.4757105705243438,0.1512814015571609,0.030742547780109968,0.1571020960845555,0.015235598898278324,0.16329366454440636,0.08017552453350542,0.16139438993354363,17.25843433094063,-0.04906214898697386,2.1089692858013294,-0.046102144064319235,5.51057654546821,-0.0261868379763867,4.166654535824536,0.07975531115957614,5.497824876798066,0.07179019438709942,0.09638882962620007,-0.02246538180293734,0.6545045733201889,-0.036171461778827484,0.3212642768066998,0.09086592683156297,0.186389493319139,0.11634693491052822,5.527931560295223,0.17573074377011616
TPR,34.75033333333333,40.86822222222222,41.271750000000004,5030507.166666667,4240220.666666667,3696877.15,2.8736049755854634,-0.13032210046383058,2.2543890766460106,-0.12629983161752015,0.09233080601082137,-0.07381746128630597,0.02635181347974492,0.05025783718848076,0.128286984452015,0.027768939697352904,12.092033008297753,-0.02220560615583871,4.096219579747099,-0.09747293030585694,5.9147526396799135,-0.010160730997404775,1.0013414400431637,-0.04546083735183682,1.1359981675750908,-0.04479561201785358,0.06543052385439015,0.0226732267343676,1.8744310115534268,-0.1862480685282821,0.4880828696663955,-0.2076459147864531,0.2003100419725321,0.06585609055832072,0.5477645306696353,0.04589730174934453
TMO,500.47999999999996,476.6366666666667,504.49755,1785877.6,1776577.1,1574324.885,1.8250653847784066,0.12082085512006223,1.3825369974475454,0.10344710697545201,0.0397487691986307,0.16378979830164633,0.019212932067210038,0.15359250212097444,0.1598663866111182,0.13676325961095098,32.575722042281924,-0.08157635508310165,4.9872599537132345,0.16034029109322695,20.21087722563107,0.06303296008823091,4.5265226541519095,-0.05465487490372391,5.753171679548032,-0.02513009483448154,0.07538300253360554,0.0802332109951217,0.7160135918056855,-0.0833587317017035,0.3926773771192675,-0.04386518577563921,0.11831131066214076,0.17261328495893494,1.1265439414466727,-0.1798191236247962
GILD,64.97633333333333,64.90211111111111,67.2413,9291657.4,8273068.233333333,7237120.54,1.335603334715229,0.0711728508685579,1.088490341464592,0.04439420842789852,0.04397696379032205,0.06711699311415113,0.016593217972218837,0.03115411937511539,0.15088845588393074,0.04901260549047167,113.40763234722272,0.04393666988504736,4.19304401607522,0.02952307944693274,13.34845276807682,-0.09399947362776609,1.8487574519452428,-0.010472071465891382,1.9619813133264454,-0.004194735053457025,0.08708538458870685,0.032985576267384034,1.215003916994328,0.12180314128197113,0.50554194818533,0.11219648869126414,0.11178857194845636,-0.18274379214175981,0.7028752216600592,-0.10468627863781178
VTRS,17.83833333333333,15.443555555555553,14.87905,10299066.3,11128804.01111111,8972996.095,1.4478270766369095,-0.17525064810089153,0.9475208996153736,-0.15713521826887614,0.0006253240921306751,0.005359762485326579,0.0003153534069005315,0.013708482999235163,0.004267125169714905,0.00856962057775418,5.449732225714263,-0.0746415302089295,0.6766357664697707,0.06285308750698715,3.430595891220822,-0.021047399187132058,0.4874848696787987,0.07005821893458053,0.5745132770000387,0.07442980541609989,0.03474288065011773,0.0013769911808956077,0.9750847151306731,0.2041593496123794,0.4667156925022767,0.20262615121841998,0.08009326770335815,-0.11805193075822298,0.6069524893677899,0.0007765428515652833
MTB,141.06233333333333,150.22688888888888,147.64635,824273.8333333334,926545.0111111111,905126.345,26.01563935129618,0.16664569246672928,194.4494251932913,0.1178283610152813,0.023840036385387325,0.008038559988694093,0.0029610325040300626,-0.05084275483857596,0.26342966217875236,0.027720331751718865,11.990523767042426,0.044784523050411064,1.007049553046858,0.12531402626562457,11.313641606253444,0.10894816621400229,5.569221782480622,0.01896238507145118,5.899562635800179,0.01547304086317285,0.14512066668001125,0.14516869353929063,0.37200826949298155,-0.17512576752766632,0.19406134781094234,-0.16366999500009327,0.011373613433918293,-0.1357425957304304,0.0,0.0
BIIB,268.187,269.7744444444444,299.51245,1383170.1333333333,1192341.7666666666,1396265.875,2.150413919298535,0.03313585204048888,1.689983258396576,0.07184806031200021,0.03543716484003214,0.07790444362512378,0.018150217076645013,0.04993486526091504,0.1813205253465927,0.021197090577064936,12.290157232081796,0.0414176054034857,2.8338593192048407,0.19420250448181767,14.359559975901902,0.09191911431877099,3.5511293333431433,0.03665875123397387,4.022977239639534,0.03930655277528234,0.08488175562833823,0.002616294209556433,0.5446315838288669,0.20378595450758924,0.32270198841356296,0.20606342928428353,0.09963382085188068,0.20660622491908928,0.35278188606860816,0.14315626320460464
PLD,101.68733333333333,105.47755555555555,117.29575000000001,2702477.3333333335,2753890.9777777777,2547153.95,0.7642191852456557,0.12436269520942818,0.7642214479535603,0.12436214521442399,0.019256139137190362,0.05567040975352049,0.011049927281991813,0.05808211151444844,0.5040432071971513,0.07021823696830323,35.75476652776184,0.024263421288409956,2.423336653472556,0.14118206264227953,64.98529078808326,0.1391137173075117,1.1442086814296788,-0.09592210317186899,1.2682364250325677,-0.10329143993988371,0.04589408417884676,0.031866240109927245,0.536452409490431,-0.11705499523007598,0.3436318319957768,-0.09063649868523006,0.021748505040683843,-0.025052041630792176,-596.0958686440678,0.04252687595835596
GEN,21.082,21.27177777777778,24.092650000000003,5874646.666666667,5476460.211111112,5052344.52,0.5494971743936579,0.18353509312186694,0.5197808404574276,0.17464180623901934,-0.3200406848110477,-0.13519893340536276,0.020583369332969413,0.11930079295880756,0.2603551465734999,0.053651418978193345,21.470347971122656,-0.04567024132028303,-25.859615814343694,-0.124600974324605,16.945623760037126,0.12703430990601006,0.49306311643647815,-0.044320103863653634,0.4976130073168322,-0.04524816576810302,0.04897342709687881,0.03998951664391759,-4.926808865051959,-0.12995805896839321,0.9179831869479865,0.1979494247670044,0.07658147385351653,0.1643328697880795,2.286879238933711,-0.017265065688174427
MKC,91.84366666666666,89.20311111111111,87.47945,1297690.0,1343955.5555555555,1253658.0,0.7251631378049841,0.06763303929002676,0.3149216943735244,0.10862947380319944,0.037857807778004106,0.05228154403471391,0.014099353546250254,-0.04184228958147099,0.1114680906328603,-0.006599837842429052,29.06964771671614,0.060145214093676215,4.233180941583489,0.09762349251935286,12.528842798717278,0.06848825227576208,0.580501999086448,-0.055403313367195284,0.8129850750313569,-0.05383438156900299,0.04999558192495029,-0.07370259857861507,1.043120900116297,0.2269890187056548,0.4354860890759768,0.21485314824507062,0.1262176903967726,-0.11969589610519325,0.8256923125023278,-0.12104177011508675
STT,74.70766666666667,79.60444444444444,83.44775,2714579.7666666666,2800821.988888889,2463850.135,2642.065203254808,-0.014788811888634613,4697.9835995100375,-0.01987243152297814,0.024871760782924114,0.013286291914540168,0.0020038087616099814,0.04412932098036771,0.196197627964155,0.08570039185871536,11.466672189725337,-0.009081418204477748,1.0406140421520633,0.09390436070777086,8.244106635661625,0.1422357187057069,-0.9906098841856961,0.0014538467403145544,0.21684098514114536,-0.013825573691957058,0.010146645656101166,-0.029580671453154135,0.803591407685746,-0.1870309440692426,0.38389451590921403,-0.19039227187034652,0.010559647719459475,-0.10046612268397573,0.009787251991555512,0.16028647585440223
VLO,60.05166666666667,69.92633333333333,71.03915,3808537.7,3939004.822222222,3935260.86,1.4268888411106688,-0.15736129470677637,0.9961237377949953,-0.16873479712154532,0.0641548449412295,-0.002106837551273799,0.024357350851673364,-0.014028357146795442,0.03723629858409587,-0.03937965856056881,12.32063020597149,-0.04758169665226045,1.8475612195512519,-0.016182673355355236,1.2125257272197132,-0.11479219922703117,4.161283564621468,-0.05518817750659566,5.203109932119348,-0.05845191524788446,0.41875028804613407,-0.03141246865188564,0.38209083451381487,0.06868152595003515,0.32980422087096106,0.19513773944031398,0.5849234628232459,0.011897775317292324,4.708775232573276,0.06505972992568897
DGX,124.90766666666666,126.03055555555555,134.16615,1482044.7333333334,1323175.0555555555,1237865.865,1.3138650848698548,0.17425913739223556,1.2034128778568416,0.1702232199844605,0.045737781519911105,0.16177355217446623,0.021302560038634243,0.168634568389227,0.11497799920769411,0.15665419495227498,16.856667942478126,-0.08837866287308514,2.563921298536751,0.1051433104047126,6.56490917897071,0.003084990190581519,2.599776348480454,0.0911852690026448,3.486200847447884,0.08576748065508862,0.08226281245747878,0.15178369797126917,0.7967033398123025,-0.1651695839195806,0.3947340575104862,-0.09609137426023774,0.1810375964533536,0.20347565449813315,8.438170068408189,-0.17118737453743246
CMCSA,50.61266666666666,53.583333333333336,55.674350000000004,18706724.8,18158283.277777776,16741875.0,0.78125417585413,0.19122529245819828,0.78125417585413,0.19122529245819828,0.036289274748336334,-0.05467654024885494,0.011871433971586675,-0.044477258510024854,0.10550101727498053,-0.02917784624351381,11.754966719055776,0.09153749283439826,2.1101275376618283,0.1575521464919334,6.18164910050135,0.17379754395734595,0.8234955218939667,0.036837209449400485,1.6503390271257983,-0.0757806789279602,0.06940251472309814,-0.003525394972695521,1.1567893047967595,-0.11009089965577559,0.5273840181154728,-0.11091075141493746,0.11323455810346648,-0.16723371105910415,0.0,0.0
TRV,142.23666666666668,149.65277777777777,152.54845,1411967.6,1389011.0,1234165.28,7.271615720023634,-0.005121750240234034,15.727003325892579,0.0520129358229042,0.6049429634057737,-0.09135165552236817,0.007452462481248762,-0.058778806934454336,0.09005390531920518,-0.016860943677562388,-32.19793387654375,0.018166213399496735,16.711185507335188,-0.0918139214377958,4.284420008118083,0.03325437902171402,8.12996579433528,-0.09256888822606561,8.12996579433528,-0.09256888822606561,0.2498625887934909,-0.051214614893427796,2.506310355280532,-0.09178008214128923,0.2791294688041918,-0.10813395262206055,0.08269433349541525,-0.20374751512944075,0.0005158250493844125,-0.06636203736594574
ELV,310.6253333333333,339.025,362.88599999999997,1343671.1333333333,1285066.8,1159662.66,1.4539543610453232,0.024789008547266546,2.4700873769037144,0.11361024559442225,0.04011635336743246,0.0903948056601741,0.0143677809920464,0.08815523097901258,0.03805848033764973,0.1052657664568409,20.97505308413333,-0.1096836522645998,2.8547265762681757,0.05391428210451754,2.695689794315816,0.09998519121238726,6.740693282289191,0.04992117913563448,8.003128983279451,0.04723038832990455,0.07817557258607277,0.06184508942101584,0.6603543023500704,-0.034126350579958636,0.3530882119011051,0.10155513432662905,0.3799587997776238,-0.1580353122040531,-1.0984258188806282,0.0020525026114623065
EA,142.94566666666665,139.46066666666667,140.16049999999998,3263965.533333333,2691791.8333333335,2555753.16,1.4163878388079516,0.08296271747509511,1.4163878388079516,0.08296271747509511,0.03146044620685959,-0.08934046036355967,0.018012751690486987,-0.08144467220311719,0.13020353092820866,-0.06976535515509517,1.405632355192477,0.027235537356722912,4.7836384373793335,0.0030601584532830403,20.32155439088371,0.11420581396216255,1.574604522051966,-0.050993967830724726,1.7551179424812886,-0.053273972690543035,0.2494409291715445,-0.04520386986322405,0.25495795168360746,-0.1511542503412442,0.19897039138357947,-0.16987039099646273,0.13592397032253525,-0.13124318300581445,0.0,0.0
EBAY,57.605333333333334,59.00866666666666,64.75970000000001,8726530.066666666,7852376.377777778,7186911.84,2.0193951621324806,0.0819835023544387,1.9696967123677882,0.06771525961960682,0.11725731995146864,0.048535363246791446,0.03925538804407695,0.05862852504210714,0.40440065911687656,0.0671963318331719,6.908773589956393,-0.030933775968762584,4.854376711953441,0.044293499510646685,11.812770745951173,0.13646782762941467,0.889316407102308,-0.013505825200672226,1.0944689133580996,-0.02501288860479855,0.07348406265439442,0.020378664980211854,1.3910104289228824,-0.05332499411044372,0.5257251782743411,-0.06487287056858435,0.11762165549642235,-0.11096115805617529,-39.63563246460011,-0.033993662002498495
GS,290.727,321.45666666666665,356.04275,3489170.7666666666,3200316.188888889,2830107.935,2.432397576178864,0.02705499194695063,9.324681512599698,0.036270606237568496,0.030632306208707723,0.1291001869717399,0.00225665442154195,0.1347964841626287,0.25682145713891885,0.10875662117313604,11.322788492830936,-0.10756760118509029,1.1309784748018992,-0.05989312565096134,10.124167069599402,-0.1698564714320423,8.77424151715464,-0.021578240285032142,11.086198979611952,-0.019525551762225892,0.006271977455204731,0.0006697855030486757,3.373115749510129,-0.13170560612473717,0.6949239707793046,-0.022597501790833495,0.008393956443340225,0.1400797229502861,-0.002650469934164325,-0.10350631750652012
PFG,52.397333333333336,58.17688888888889,61.733050000000006,1366668.0666666667,1615142.9,1361701.285,183.98214399013477,0.06725014840970647,385.8883444742912,0.10198701396847454,0.04793136840479782,0.027861175709555982,0.005099333275968789,0.022924261825782867,0.1068586262090809,0.05799642659910103,23.157021886932665,0.017346341433561258,1.5755409481061753,-0.14668428038816206,5.0548450096913236,-0.011560442629393314,3.6587046523524105,-0.13313676687583445,3.7624766735828024,-0.1314621174641716,0.22344418461633664,-0.12043289824704494,0.35797868408515043,-0.10187600588087169,0.2578439665870137,-0.11280548966647665,0.06428417317892654,0.005939934551151922,0.0,0.0
PRU,81.29133333333334,89.85166666666666,97.78059999999999,2201015.3666666667,2361974.888888889,2057824.04,82.58780910039344,0.04523118247572938,106.43711732541848,0.03562541942535608,0.015596583720994574,0.0033933497304880307,0.0008342902248844423,0.05176914472165279,0.03490223208630404,0.06565678852872413,-24.803345987075193,0.04298981769996685,1.236303935808123,-0.12824779918317872,2.587493451372275,-0.027223611282340212,5.0086058344551105,-0.008954302348452401,5.07920046902788,-0.007589421388472198,0.23202536581099403,-0.08726596578445985,0.6728109010038134,-0.05876870897175167,0.3563348357185451,-0.02535001391190771,0.020497184257473957,-0.060207536799749446,0.0,0.0
UPS,160.99166666666667,170.89888888888888,186.58524999999997,3912564.2666666666,3782324.822222222,3283935.885,1.3019227512211664,0.163077494163049,1.2817047331819904,0.14784083887100097,0.168489260509872,0.1513420911256541,0.03372719567209652,0.17119281713157336,0.09640079221149367,0.17014675894836642,17.99170630651429,-0.1148514648344564,10.016989421549436,0.18761175926472318,6.255179350273066,0.1606012481659169,2.2650759096206534,0.13329305897002783,3.569120727047447,0.14403810041760717,0.12180547663820429,0.14254276564182303,1.709072865968765,0.13439775091700631,0.5500241022930544,0.13550114779394254,0.34422554226297325,0.11336000491431014,-431.15995248240796,-0.04255677701953886
SPG,94.55133333333333,108.92044444444443,120.73904999999999,4195218.5,3567130.4444444445,2759444.855,0.7020525059939194,-0.11064150406302087,0.6268394129150645,-0.0067477873381385405,0.18502581120096867,-0.10245328755166774,0.01693940238816812,-0.06763665565809614,0.41127548837916844,0.02324238779023643,19.337426899272128,-0.03595117206819656,13.971885029608181,-0.14067331790242413,30.917520668303045,-0.022223521090630513,2.4750917432546657,-0.09126553054296863,2.892930432100832,-0.050535903454283146,0.036754280635123794,-0.06079616098228417,8.427800809158738,-0.12897308397287133,0.8883046790755527,-0.12926531730867166,0.041183644891382674,-0.20480624966078292,43823437.48904282,0.14602406796213177
