symbol,currentRatio_slope,quickRatio_slope,returnOnEquity_slope,returnOnAssets_slope,netProfitMargin_slope,priceEarningsRatio_slope,priceBookValueRatio_slope,priceToSalesRatio_slope,freeCashFlowPerShare_slope,operatingCashFlowPerShare_slope,cashFlowToDebtRatio_slope,debtEquityRatio_slope,longTermDebtToCapitalization_slope,assetTurnover_slope,inventoryTurnover_slope,close_ma_30,close_ma_90,close_ma_200,volume_ma_30,volume_ma_90,volume_ma_200,currentRatio_ma,quickRatio_ma,returnOnEquity_ma,returnOnAssets_ma,netProfitMargin_ma,priceEarningsRatio_ma,priceBookValueRatio_ma,priceToSalesRatio_ma,freeCashFlowPerShare_ma,operatingCashFlowPerShare_ma,cashFlowToDebtRatio_ma,debtEquityRatio_ma,longTermDebtToCapitalization_ma,assetTurnover_ma,inventoryTurnover_ma
MPC,0.1501677477127751,0.1675799952523768,-0.0204805763912848,-0.0158865987117817,-0.0295831929949534,-0.0733864088233996,-0.1615721742215939,-0.0988545128413163,-0.0628278299284509,-0.0865349448893002,-0.0299817664374119,-0.0550469414313546,-0.0252812811237886,-0.0830921107798774,0.0715019055126832,-0.415726333627465,-0.39431825456637865,-0.39278193097371994,0.006636690022945486,-0.00030985889395486596,0.04104131883586541,-0.0839927176792948,-0.0819021519855313,-0.04476138871950652,-0.04476608666393033,-0.0012296777416215903,-0.04437229216515821,-0.044769567847693294,-0.7624343785626473,0.3164658075989992,0.2771147588677695,-0.051400240501349316,0.03797709649439956,0.04979400786436703,-0.04476474173293317,0.03557482386587632
CMG,0.0076795631789326,0.0114373684964209,-0.1217869245208614,-0.1610539158389115,-0.1668133546232022,0.0897144915181064,-0.0776680282534034,-0.1019546650363407,-0.1274380505143547,-0.1543872481016013,-0.0967757573193584,0.178817600494263,0.0,-0.1038981512132316,0.1056495526720529,-0.482603349810357,-0.48188680806147444,-0.48237509216888624,0.45440871390398957,0.4569907081714019,0.4596411271510273,-0.08412910407957988,-0.08095890741407985,-0.04475896048641537,-0.04476471916806276,0.03800244493892475,-0.04404301595318862,-0.0447459229864225,0.25962741143229184,-0.22753367994249107,-0.26230987452769866,-0.051201186906539624,0.06532672435202592,-1.0642309623403343,-0.0447653314179908,0.03557482386794124
BLK,0.0595437937376715,0.016373691957662,0.0050060670098813,-0.1688870050726878,-0.0302974801836577,0.0288488146365715,0.0267848314295021,0.006767196387499,-0.0474558612859466,-0.0451199217236809,0.006798048124989,-0.1845741675987511,-0.1423522530134656,-0.1996601789289923,0.0568635117784104,2.3497520804499543,2.296028805578059,2.4188669994019563,-0.30330843307013633,-0.303224890324526,-0.28783240985888,-0.030844358283688946,-0.05650603869775495,-0.044764304358383675,-0.04476692565799315,0.14608240471783118,-0.04429877828130878,-0.04476826081016045,0.3075164755154426,0.5840533362271733,0.4378580020130973,-0.050741115651540596,-0.05252004545350255,-0.7026302774301086,-0.04476692859067896,0.03557482386573291
EW,0.0346840329786979,0.0391605980833333,-0.072758940095798,-0.0801690418551004,-0.0916978085801189,0.1254938470737491,0.2028624262262189,0.1700368144330159,0.09316336879894,0.1025480034519269,0.1113193895461583,0.2129624174573719,0.2134015816098998,0.1329336574139278,0.2003544930745948,-0.250980316663928,-0.2624580357182272,-0.2376674806170422,-0.19521445150437267,-0.18542921395962447,-0.1787313250458473,-0.07667335958581793,-0.07811278380674522,-0.04476063279855021,-0.044762938584180685,0.20095497852831967,-0.04417387343372098,-0.04476017686281545,1.0512907985647122,-0.20768235689089087,-0.2443396782281623,-0.043933303437898544,-0.06619719016866496,-0.8708115462532332,-0.04476622718320907,0.03557482386575082
FFIV,-0.1828178781964886,-0.1768717074677442,-0.1304605081729661,-0.1611438816804705,-0.167320628173538,0.1502795242632783,0.1395524375254066,0.0606540587928474,-0.1264128990072963,-0.1275218392282083,-0.1888984167043871,0.2009431886027978,0.1388792541258896,0.1170739861837848,0.1742577257435704,0.19354803116977048,0.16402165123113535,0.12086278631385866,-0.2996115630597503,-0.2990075389241161,-0.28897359061852124,-0.08551681726914734,-0.08185202379782197,-0.04476412271280697,-0.044766091179634704,0.06032870678435102,-0.044228541647124524,-0.04476668464246031,-0.08880759367354521,0.04794718688221716,-0.03469652146748164,-0.04237280956381617,-0.05995645598987246,-0.9798740716020508,-0.044766367796715986,0.03557482386588961
NFLX,0.0125513991766308,0.0125513991766308,0.018155293070442,-0.0484297797254559,-0.0320367223007824,0.0109643175002748,0.04505644892667,-0.0080389070715145,-0.1683735875360027,-0.1700793649266981,-0.1629395944235165,0.1697059501387765,0.1995904798396963,-0.1042498488611987,0.0,1.5602451109287216,1.4281463374714047,1.363196074767805,-0.013570259314334343,-0.0707491624351554,-0.08876350757381662,-0.08565400191472612,-0.08186301434009972,-0.044760788565243154,-0.04476510309111901,0.07389541673825026,-0.0439019384134413,-0.04475742410549056,0.3554635506842566,-1.3883445692545132e-05,-0.06544777719401425,-0.0519527076674184,0.001283984305745874,-0.13696176908734703,-0.044766120801318844,0.03557482386573548
TT,0.1525830424879608,0.1450891730122491,-0.0336827695078122,-0.0384324585439047,0.007770427472067,0.0917039401543354,-0.158486245646635,-0.1051223317265104,-0.1240912092402653,-0.1307078480362988,-0.1247321537036111,0.1358431253009936,0.1617208046782745,-0.1618887181630203,0.0516260998370894,0.0002095304100923566,0.02205257566042396,0.04278700710503474,-0.26812149675947533,-0.27686251996519035,-0.25731758586879744,-0.08513712882767824,-0.08245351770225609,-0.044761509090000665,-0.04476576510024722,0.03324564068194714,-0.04510034479513442,-0.04476251231061629,-0.2782001077249745,-0.01929034677696589,-0.07387726713436668,-0.05110599870652742,-0.003414329622452065,-0.20361936825882063,-0.044765842647979684,0.03557482386579996
JCI,0.1578801118105862,0.1243870339699346,-0.0416540490518634,-0.0324303470250452,-0.0624714194163389,0.0650466832550481,-0.0855985529149836,-0.0672549794618367,-0.0198396245636441,-0.016675989036172,0.0058912644887055,-0.1727864724424035,-0.1899705571987398,0.0538272620427984,0.1032241266014608,-0.3943995275105614,-0.3735957043444461,-0.3626955631877144,-0.08566396023937575,-0.08372429405891813,-0.08156254972532535,-0.0861674974257955,-0.08277668261182891,-0.0447653585087877,-0.04476699624636292,0.014903096154675437,-0.04416121349798954,-0.044768788640524214,-0.48011811109801567,-0.18327538554379239,-0.21668063124199394,-0.052189486154376484,-0.020765848929239602,-0.3663046972322729,-0.04476630183230868,0.0355748238658063
CB,-0.1002480591957836,-0.1035115666648945,-0.0525574174139672,0.0148804477788033,0.0611020670968709,-0.0231003574957224,-0.18279269995954,0.020356850461828,-0.1398921821121557,-0.1627057151750624,-0.1308980107730326,-0.0156950638907713,0.115767798030906,-0.15658642992463,0.0859053991861364,0.028126230945756957,0.029093496334508587,0.016766833919308805,-0.2531524976418724,-0.2309695828228599,-0.21433968081905383,-0.0833968172549176,-0.08022946879756931,-0.04476456497974699,-0.0447670486337859,0.0707991591239339,-0.044362569241150625,-0.044770232679129114,-0.4827841685095108,0.6500357043417334,0.40526654313569027,-0.04901574769724515,-0.050273376664280923,-0.6154708836182058,-0.04476681411753468,0.03557482386573548
KMX,0.1345502300912397,0.0464945784695431,0.164366649949723,0.1565383847807262,0.136569165333892,-0.0538481093865302,0.1929688853895393,0.1238719424640254,-0.0958032672056859,-0.1009326657026116,-0.1027256540062808,0.2083840434912637,0.2004052145381181,0.1817809304743646,0.0729215098371846,-0.13382260759171274,-0.117303639979074,-0.13562573318448973,-0.26003576859461924,-0.26925892829355735,-0.25451665234754767,-0.0801506910538222,-0.08312703726691216,-0.04476483449893636,-0.04476729117017383,-0.013508205479166212,-0.044234941701871755,-0.04476881192098826,-0.7355874644044358,-0.33637367621875497,-0.29926914539584476,-0.05352921254195532,0.2531025911677187,0.5949854760029152,-0.044765551089389725,0.0355748238658071
OKE,0.0279732996106984,0.0213244852562325,0.0633912515584367,0.0140624337915433,-0.1063464703784782,0.0043402557066151,0.1372977287303182,-0.146486468132651,-0.0734139682400951,-0.1276700208896707,-0.0401493068170066,0.1815678798732319,0.1717419930417154,0.1333773714649715,0.0411934265069079,-0.4294609902315412,-0.4115379945997423,-0.40954817625048606,-0.17477495634025011,-0.17449863950718172,-0.16608750854183885,-0.08672340295696487,-0.08314677703385051,-0.04476213543166426,-0.04476631461854076,0.0398145451213225,-0.04433481801642772,-0.04476746640468119,-0.5043638004192598,-0.11652805603371907,-0.11871868026610635,-0.05233683104658474,0.11264988980103409,0.3367396146213108,-0.04476620405938926,0.0355748238659716
BRK-B,-0.1404201612766759,-0.1441725109145961,-0.0220206068492833,-0.0256907906301537,-0.0281432471972738,0.0058587514055011,-0.0231392628116103,0.0196803931926437,0.0677105757313165,-0.0007397756068063,0.0473311253321635,0.1644456083403972,0.0807256465380938,-0.0420641439862641,0.0883603091058018,0.3428356754659517,0.37376899985944206,0.3843294446734203,-0.066921057445315,-0.05864233230118635,-0.05566262487586949,-0.05235915733344064,-0.06201373252902558,-0.044765073621523224,-0.04476653202987344,-0.03838092327638756,-0.04442119075878687,-0.04477044169811744,-0.20014990296523888,0.03706667000946179,0.12458350788238909,-0.05172360408228373,-0.05426978510002333,-0.6860293120419965,-0.04476668842950692,0.03557482386585463
NRG,0.1493579468495234,0.152848947656658,0.0336297322031438,0.0407368015589305,0.0481908226130138,-0.068480028463549,-0.0975103624476594,-0.1325997721727957,-0.0165362515839088,-0.0228340124507398,-0.0067529444108866,-0.0330147821773762,-0.0646880861093398,0.0297893128888277,0.1452804985799723,-0.43567873363011944,-0.44461352222903144,-0.4531710429235616,-0.19867802972685158,-0.14897630099216738,-0.15605575334892954,-0.08611166293247277,-0.08229041395302825,-0.044761783085034416,-0.044766970276470426,-0.0013806659968039993,-0.044434656481306116,-0.0447675272756167,-0.754302126975035,-0.20977126539411073,-0.21254080784233717,-0.053090959697948165,0.24024194568863622,0.5372849458698719,-0.04476556421882623,0.03557482386616209
ROP,0.110048400541835,0.1021620913592563,0.0990651498203811,-0.0638426394637859,-0.1259010143059707,0.0545378960642228,0.1378166068304682,-0.0984178589916073,-0.0658731490714653,-0.0696096576405516,-0.0929878538993785,0.184856643323571,0.1838007704013893,0.11122090025331,-0.1817989857202332,1.0609286092933774,0.9803131606552887,1.0184904126020566,-0.311718614739432,-0.3081012022822382,-0.2946882078600944,-0.08705322411025619,-0.0829038621219533,-0.044765680109079296,-0.04476680365666013,0.0930156036727412,-0.04415789118035409,-0.04476779690770378,0.6733639603885662,0.20726381852082543,0.09717676897465037,-0.05218992726251189,-0.0260968273932945,-0.3725174503408358,-0.04476679941832419,0.03557482386589434
ROST,0.1181401602816544,0.1714386494148151,0.0476886178345654,-0.0745023025825225,-0.0592654547238389,0.0734699897065069,0.0950041049768984,-0.0003131975831138,-0.0496261152756819,-0.0615542612126017,-0.0388290738465181,0.1133230857448029,0.2051456027714366,-0.0529892366979003,0.0642088927004275,-0.12763173430289507,-0.12799112385820838,-0.15832496757128176,-0.24867075979993375,-0.23029232079425038,-0.2103644359253599,-0.08324049488256892,-0.08172614185251202,-0.04475869055794386,-0.04476506139420046,0.025184850186088306,-0.0442829536650481,-0.04476041419614637,-0.4514345401606156,-0.1396796897342812,-0.15542014705663784,-0.051425984473452535,0.04722736018139793,-0.32254577792360983,-0.04476511500246658,0.03557482386580334
V,0.1600376721302373,0.1600376721302373,-0.1942591801881365,-0.1897032031321166,-0.1003494050428003,0.1402729091867028,0.0059038116935873,0.1391551691771325,-0.1357213106783091,-0.1408003404664553,-0.127793550232023,0.1099403472076269,0.0945472655045627,-0.2050158282450883,0.0,0.23025394460809245,0.23180438828772768,0.22390920362573882,0.2399567246122483,0.17560246175937594,0.14115262893496214,-0.08429659993763297,-0.08097358633450642,-0.04475796329524588,-0.044763682730817066,0.2734464648235509,-0.04425457787290745,-0.044757756034815376,1.705687017770287,0.04397942847153731,-0.03879002496864823,-0.04850642279055763,-0.022485542005286133,-0.30838923646258126,-0.044766616659341354,0.03557482386573548
BKNG,0.1883006791776006,0.1853811408928641,0.0655700215670886,-0.1127632083775081,-0.1106818015894095,-0.1214577665417704,0.1011380385696856,0.1065931198966388,-0.1099698762092514,-0.1119227989664466,-0.0329825985921486,0.0955341564565541,-0.2018217538521974,-0.1361052820959172,0.2055902458303563,7.927485739181348,8.121339097308313,7.730765809146667,-0.3238607831013388,-0.3170912865349112,-0.301743478458791,-0.08376797654303358,-0.08072889605656239,-0.04480165566921923,-0.04476480740399334,0.05973020758759269,-0.04450361330630051,-0.044793304303917515,0.4572585875282942,4.323456520216244,3.612931677865099,-0.05093716787497449,-0.2878678674613188,1.0405029875145042,-0.0447661005893425,0.03557482386574551
FMC,-0.1561217692809272,-0.0921480890338603,0.0059972472991473,-0.0161722558332931,-0.0345882459206994,0.0827984259852459,0.1941930854886077,0.1505986627288691,-0.0073730305361926,-0.0057935580928041,0.0012126380840487,0.1052153936435739,0.1614504844063262,0.1583932538067779,0.1258435167751264,-0.13870625004068238,-0.1635466036741834,-0.2059359944583753,-0.2923008413472253,-0.2888513402978062,-0.26722521107295377,-0.08458409473707897,-0.08227187739100211,-0.04476253582269804,-0.044766237944922745,0.07131482946603901,-0.04495125088363511,-0.044767566140932386,-0.37508457180285143,-0.19825820978329367,-0.2268773926509736,-0.0528967780814993,0.03258557513777696,-0.09009008902607783,-0.044766505615079624,0.03557482386575553
ES,-0.1217085210771424,-0.0932465434658493,0.0704769362045956,0.080677871042719,0.0760195772660897,-0.0066267492602998,0.1909582699382095,0.175953769136816,0.1092921838764268,-0.0185170951132052,0.0628551894486242,-0.2068287615841093,-0.2087429455892501,0.0531189458431292,0.164776650619069,-0.24648494730099743,-0.26610332300892964,-0.28617325306651636,-0.25925114376553454,-0.25563325288482264,-0.2338793621025728,-0.0874899704228078,-0.08323501825855732,-0.044766527318343956,-0.04476754309233578,0.009536914962837165,-0.044147295077233424,-0.04476997934271254,-0.40302523422260517,-0.39824327368923645,-0.15509495885556707,-0.053016227798682036,0.07982423933496073,0.2142403302005498,-0.04476682029530773,0.03557482386593746
PWR,0.1467955201962195,0.1497586611132917,-0.1025670730290868,-0.063328164129957,-0.0412412629282784,-0.0649966405032856,-0.2093220175677751,-0.1817040542139649,-0.1300492904988395,-0.1383223664461791,-0.1002145630004024,0.0276263447385475,0.0540170784341648,-0.1332560644765437,0.2043362650164595,-0.29664606820188644,-0.26880570959685673,-0.25918432043916867,-0.28344577490388295,-0.27475556849137706,-0.2573251528290635,-0.08397508917687958,-0.08085290669467801,-0.044765096749419114,-0.04476684476669014,-0.006497232715974013,-0.04414161136633168,-0.04476655543123036,-0.5822565402593177,-0.07863188332952974,-0.07729851235465263,-0.04927188736662632,-0.013737956640001613,-0.2986007903099863,-0.044765225823257426,0.03557482386712948
WDC,0.1344583416449394,0.1215979463745239,0.0548253252359677,0.0476723014619967,0.0420141579610794,-0.0057069732269388,-0.033555503786641,-0.1273355024331375,0.0669513182175526,0.0969833919717322,0.0877534437845536,0.0271524483689701,0.1254064541744421,0.0922828617514216,0.1221337006690823,-0.4313298063653836,-0.4069744742836489,-0.4188227549455057,0.03998467219214261,0.017283050898998252,0.003899895252018273,-0.08315110111202073,-0.08209164356020757,-0.04476723785581464,-0.044767708593713124,-0.03206468733372343,-0.04427575782898944,-0.044770696057651355,-0.6666829181269218,-0.25758323591718985,-0.23943485436469245,-0.0530319507591022,-0.009151296636881216,-0.23001843331076516,-0.04476626019586249,0.03557482386576994
ORLY,0.1738747682314226,0.1637996175845914,-0.0975312406377513,0.0924092138564813,0.1595187996720519,-0.1686471120220486,-0.0989215198941953,-0.164858300939332,0.0669513182175526,0.0969833919717322,0.0877534437845536,-0.0969588781620236,-0.18059457482598,-0.0229040200414801,0.0649895110992308,1.2353599573200842,1.2712454489447225,1.3763495289860126,-0.30625497362299586,-0.30655919975353896,-0.2927124578413321,-0.08729668720455257,-0.08450559935945721,-0.04524932205751276,-0.04476400405115636,0.060011446112916755,-0.044280481637876096,-0.04530285749237099,-0.19234249267736972,-0.25758323591718985,-0.23943485436469245,-0.0530319507591022,-6.649933590825815,1.591500472859168,-0.044765476153878395,0.03557482386575397
HRL,0.1112600542381458,0.1376195610274601,0.1438850825517297,0.1530724571235995,0.1373459359795323,0.0957051936826723,0.2011858046645536,0.1845459780272079,-0.0428092639435416,-0.0496784713643472,0.0404057147429742,-0.0644854088515336,-0.027688935573169,0.146634328150378,0.1370891773827115,-0.41137068883528904,-0.41280029919416594,-0.42855749894405365,-0.14577094845107946,-0.20155457985526798,-0.19204921147856155,-0.08171670793925152,-0.08187767917210213,-0.04476497926877657,-0.04476633924472058,0.015677991455945433,-0.044256220989149664,-0.044768214465146894,-0.47394150821341524,-0.20567640816374433,-0.2424255319561735,-0.051357001285844084,-0.03742388914497403,-0.4809213552871014,-0.044765788897034794,0.035574823865805974
VTR,-0.0489065773891353,-0.0099908657299811,0.0254849194376204,0.0255262467940534,0.026558587062052,-0.0911293341419482,-0.0673367974738163,0.1145577549171897,-0.0737421264373152,-0.1296650581069457,-0.1026180022646072,-0.1731721371529082,0.0357163049027985,-0.2139156988863531,0.0431184994215652,-0.4065690002210889,-0.39260597751208304,-0.39740624504857264,-0.23274460033354016,-0.2182961620650715,-0.19544202921298817,-0.08726346910307188,-0.0833185108639602,-0.04476762274402259,-0.04476787558014365,-0.02614555133947098,22.336487544103385,-0.04476962438348474,0.044704249072724474,-0.1994229200275024,-0.22225525923353281,-0.053003459313536165,0.04925658072530925,0.0641675851744015,-0.04476687937730707,0.03557785295774151
WELL,-0.1437295505995687,-0.1161294009028267,-0.06919175406339,-0.0913860241837484,-0.0768904521201552,0.0291744019555817,-0.0511666768423853,-0.080459675078921,-0.0198174210987834,-0.1072539336205646,-0.10857178016728,0.186717139309687,0.1663942667546723,-0.1804868486563808,-0.0143917124225337,-0.34636786280819154,-0.3267628429160261,-0.3162638241098615,-0.21497774803360603,-0.21674269561049767,-0.2041160162665808,-0.07859114256934688,-0.07828176835403396,-0.044767194234992445,-0.04476763735993645,0.012244389578942293,-0.04203209081935766,-0.044769596979834174,0.4763199398881299,-0.16654094668695923,-0.21570283189871725,-0.05263197185664801,-0.008286883417278292,-0.21268523046544102,-0.04476690609081439,0.03558335400931341
IRM,0.0110996984195328,0.0082446524719739,-0.039867769573349,0.1018897377544899,0.1048548184927058,-0.0180980086745864,-0.0313036573977349,-0.1746997911679668,0.1098501417952679,-0.1034281782519412,-0.0528420843758964,-0.0356775978066322,-0.2121341659966421,-0.1861036928121512,-0.0238775120212498,-0.4738987777534452,-0.4581365130930116,-0.4501867302124351,-0.0851697384293804,-0.16428123625439703,-0.18370731052801484,-0.08711535126072575,-0.08282723868363123,-0.044736611334684685,-0.04476738751365758,0.01260041886281838,-0.02707540150911728,-0.0446717408934195,-0.2028512701248629,-0.2673972984761363,-0.21068655469994843,-0.05309276824052737,5.671875745330338,1.0448647238322168,-0.044766665918998694,0.03558012914039191
RSG,0.1183405562844188,0.1118065274840287,-0.1714836732292303,-0.1469659906833004,-0.1111502151513136,-0.0346683753689095,-0.1780592784580797,-0.1150960040297459,-0.0817040968097549,-0.1687654067457112,-0.0907693926097478,0.0494176569006221,0.0858800921714735,-0.1747920321247714,0.0639268851742553,-0.2251729197444621,-0.2198378181603482,-0.20242462982692488,-0.2788048120495124,-0.27022641067387326,-0.25577003669381526,-0.08756857846436729,-0.08318632628890557,-0.04476396935472861,-0.044766605295442484,0.04055434056812537,-0.04423725287361902,-0.04476609879477335,-0.20704073200633916,-0.08645582347068201,-0.044029162780353986,-0.05035499951142907,0.029560881366734952,0.010333243722164973,-0.044766431384839045,0.03557482386672677
WYNN,0.0281143883714988,0.0271066519396439,0.0844076367553021,-0.1458880411371904,-0.1628269728490075,-0.0127870398976499,0.0733759308187608,0.1768160737632608,-0.1994330597768947,-0.196579091853397,-0.1960920217616747,0.0632073580994827,-0.0582811412687151,-0.1985769087339807,-0.1755701947410797,-0.1594378832263911,-0.12331787490823301,-0.18232867373590733,-0.16896696000562536,-0.19190842761515467,-0.13100614701184013,-0.08218124082367222,-0.07969686536177233,-0.04478607163453229,-0.044767999954961675,-0.057825462627570594,-0.04435290201007046,-0.04480765261083122,-0.42922097337213094,-0.1799240473235186,-0.16825974442134914,-0.053253014104210794,-3.901807649747159,1.1991958479607785,-0.044766556522670475,0.035574823866239426
SJM,-0.0160668634812127,-0.0302858855559873,0.0297319775850669,0.044668814285565,0.0409637630504911,0.1002659893481904,-0.0065430406679891,0.105504249858512,0.0015043836400632,-0.0222928370150585,-0.0659830908622615,-0.0812209154265329,-0.0318868549757699,0.0799673862551104,-0.0065324111373005,-0.13370975313071864,-0.12490851479473727,-0.1381807653960182,-0.275805833824563,-0.2751894484056627,-0.2661888261416218,-0.08595388718499956,-0.08330414495740791,-0.044766348795851604,-0.04476729435917636,0.007085989216601631,-0.04436570223835758,-0.044769895675840526,-0.5104131753957931,-0.048222157431510496,-0.02611472138029292,-0.05174999201576789,-0.010055880786093646,-0.27856424433290217,-0.044766435781298054,0.03557482386578899
WEC,0.0747630317718252,0.1160859671833492,0.076267744175386,0.0472090565032153,0.0040523255885908,-0.0033310267352602,0.1525706947759227,0.0240092771078509,6.076044517128572e-05,-0.0485709788744068,0.0002604225255562,0.0157180545607243,0.0436460443746083,0.0879478424335132,0.1055805352677415,-0.24761080489996212,-0.24906688933681823,-0.2631958726940332,-0.26992720100511497,-0.264880227392308,-0.2529548285416901,-0.08752763049631754,-0.0835071130830954,-0.04476507463607151,-0.04476713065684888,0.06217726170533303,-0.044279871721455887,-0.04476912906958163,-0.21331459512143422,-0.24088928727219602,-0.10261612331332859,-0.052667616709657146,0.06161690989934758,0.12761417759001806,-0.04476682645090114,0.03557482386583893
NDAQ,-0.031805125047399,-0.1691843165254348,0.1601819096049285,0.1723826255100454,0.1333761073045245,-0.1228604476172806,0.1371414563377,-0.0298351180845618,-0.0600029569897824,-0.0625774067146269,0.0153742882777801,-0.0128398226431879,-0.0551807456615221,0.167070448655634,0.02137612540336,-0.41149026082372325,-0.40481392598861116,-0.39368398654886505,-0.17946479659799444,-0.1934630985857805,-0.18615900164553145,-0.08599880553657292,-0.0833332441896039,-0.04476412483136717,-0.0447667929056308,0.07519154255823769,-0.04424030761830008,-0.04476680630318582,0.06933436617194787,-0.17146647529653886,-0.21830131370165895,-0.05232703186186566,0.02607505799166337,-0.029391066390596944,-0.04476674334369155,0.03557482386530299
APH,0.1121335501245752,0.1278731021342689,0.0349653461454902,-0.1279990984040368,-0.1361195433259925,-0.0889805301103195,-0.0901921128762577,-0.1353898231389547,-0.16835701277045,-0.1854737587534709,-0.15310246131089,0.1774796824344165,0.1693911062748607,-0.0734089918534133,-0.0067371490078729,-0.4677804537609809,-0.4674289972855862,-0.4717477956117871,-0.05160102901848585,-0.01764979434593404,-0.025486461800261706,-0.0810729784190597,-0.08069665578383803,-0.0447616994524572,-0.04476518144164941,0.060743282298830976,-0.04424670199079405,-0.044762781234604636,-0.054339699959368666,-0.20696988026667254,-0.24583460209940272,-0.05095056237891949,-0.009822338925903947,-0.21054304201840626,-0.04476598987357329,0.03557482386578062
LHX,0.212773736093142,0.205810077271465,0.0442204435759437,0.0743226192429192,0.0766911871879768,-0.0650055395506515,0.0368292900120628,0.1540110410417325,0.019305473208825,0.0068023838996815,0.1066451751565649,-0.2039612397908332,-0.1981556501616141,-0.0292062582474507,0.1129681808630138,0.13855432102845672,0.1532556986196319,0.1753438545722335,-0.2642866974180517,-0.27167232151235615,-0.25782149353871536,-0.08538392420562839,-0.08222946496438675,-0.04476601217262647,-0.04476704482174204,0.016503214344609028,-0.04426932090185828,-0.04476938946195287,-0.41199640560025463,0.02574359581586923,-0.02483629566194591,-0.052174000833978926,-0.025236387237144664,-0.4023921861377059,-0.044766411793382484,0.03557482386585385
CRM,0.086526324514094,0.0328699406812703,-0.151037760751464,-0.1488439103015035,-0.1446229814011371,0.0002043098339436,0.0243405466339918,0.1076688225035312,-0.0464207516455998,-0.0460267827500137,-0.0433136608826409,0.0459201691361455,0.0150078310586906,-0.1608733024384944,0.1731695479928385,0.31503854544086524,0.26261389203592206,0.27376805943793053,0.06511142123890522,0.035895770885373456,0.04280234608483073,-0.08598140622761523,-0.08222512492060856,-0.044766404524719604,-0.04476711348832202,0.025717064601779735,-0.04398091672458354,-0.04476707658094833,0.4889219454424923,-0.0163871005645372,-0.08387852547861654,-0.048629732349239466,-0.05639383537547603,-0.7967642402080579,-0.04476662861049552,0.035574823865778385
FAST,-0.1359216548400168,-0.131208179701346,-0.0005027581768831,-0.1117812687077053,0.0390251056456278,-0.041556487913448,-0.0546738751775682,-0.0357069921122357,-0.1097845647129047,-0.127850966882911,-0.1632440108599392,0.1751702211173349,0.201181470094988,-0.1748849570614682,-0.1479916458604449,-0.40575349238985786,-0.4054757002301621,-0.40965672994003965,-0.16301505346526807,-0.1471617179649089,-0.1430311054530141,-0.0736043908878091,-0.07945434156880299,-0.044760250307289126,-0.04476255449851418,0.06218891483681604,-0.044218211798874446,-0.044758811277025905,0.06544061493203909,-0.2057039936846619,-0.2460577719891172,-0.04355116827705262,-0.05817748067546055,-0.8990274742144292,-0.04476491151893297,0.03557482386576249
CF,-0.1237420692187395,-0.1278597459434919,0.0534546881070611,0.0239801765999037,-0.0399252225145218,-0.0858008260695079,0.1464200824270605,-0.1126016469541165,0.0500890775139969,0.0250408345003054,0.0281554344462111,0.1925201815405694,0.1929171874178578,0.0803894732050163,-0.0891731380579839,-0.4259302578090124,-0.41631629383099206,-0.4197045252352293,-0.20821372347796752,-0.21473239170982206,-0.18885665576567015,-0.07717798535100895,-0.07733252800343093,-0.04475928055215613,-0.04476497491434802,0.09182061008451374,-0.044383619407681915,-0.04476791688503889,-0.4344063511129089,0.05180995123768064,0.04939070067470536,-0.04876787051229651,-0.0006075861456949945,-0.17735978586485407,-0.044766312502490864,0.03557482386586493
IVZ,-0.0339650122926376,-0.0159512308489635,0.0970911272289852,0.0831758696500903,0.0871164387335246,-0.0373154335079973,0.1540529952255892,0.1532349887955895,-0.0490677926032226,-0.0466445899344305,-0.0589591168303375,0.1574748948881668,0.1577287432453111,-0.0910228495709208,-0.0016303364050493,-0.5168519917110819,-0.5022486998278575,-0.506943131318935,-0.061879483359561414,-0.08718263215953577,-0.07328290017287606,-0.07474920718427193,-0.07655038513359408,-0.04476647781572995,-0.04476732239078017,0.04162264041875373,-0.044387549105716045,-0.044771478483485234,-0.5705120187253649,-0.19689125796466964,-0.2394680918237015,-0.05283035851169026,-0.021601313053798324,-0.2766943651754685,-0.04476683710734442,0.03557726709506755
DVA,0.1401916472798703,0.1414857572224432,-0.1052372362219352,0.010237858901692,0.0604019588719285,-0.0311786109690287,-0.1124684110083862,0.0315288988138565,-0.0655295538870855,-0.0702206713168206,-0.048661042087757,-0.1102786221643257,-0.1151804882105292,-0.2022454237780906,0.0998581356033137,-0.13126994716446583,-0.1640684526422959,-0.16660593278128027,-0.2977365145749695,-0.2968861746861059,-0.28199159615289476,-0.0848845502032884,-0.08147730245134434,-0.044734592161589794,-0.044766806605636186,0.013196699879373192,-0.04435702811551905,-0.044747895881757156,-0.6682065399296014,0.1530399674019304,0.180828916099971,-0.052611447378324294,1.8970095459043932,0.9395615943787201,-0.04476613087300329,0.03557482386646749
