Symbol,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,symbol,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
WBD,WBD,USD,0001437107,2023-08-03,2023-08-03 14:38:41,2023,Q2,3027000000.0,14000000.0,3027000000.0,6770000000,-55000000.0,3976000000.0,13773000000.0,5473000000,34911000000.0,65977000000,100888000000,-9718000000,9718000000,8484000000,114845000000,0,128618000000.0,1689000000.0,3001000000.0,0,1548000000.0,10668000000.0,16906000000.0,44276000000,393000000,9718000000,10933000000,64927000000,0.0,0.0,81833000000.0,0.0,27000000.0,-105000000.0,-1042000000.0,46572000000.0,45452000000.0,46785000000.0,128618000000.0,1333000000,128618000000.0,-9718000000,47277000000,44250000000.0,https://www.sec.gov/Archives/edgar/data/1437107/000143710723000144/0001437107-23-000144-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710723000144/disca-20230630.htm,12.53,12.58,12.41,12.54,12.54,17333561,17333561,0.01,0.07980846,12.515,"June 30, 23",0.0007980846,WBD,2023,Q2,0.8146811782799006,0.8179344611380575,0.17904885839346976,58.824097316084185,-0.7459312839059674,58.07816603217822,22.906871609403254,35.17129442277496,0.3593357791079359,-0.08746862328634872,-0.1428847267812319,-0.11971423054643754,0.17567567567567569,-0.009640952277286228,-0.02728152776555487,-0.0081101403609281,0.8378378378378378,1.6335540838852096,-0.08746862328634872,0.3675768554945653,1.0401522485259174,0.49344686162624823,0.5098405029710231,-1.578397212543554,0.04259999576961313,2.82975446625011,1.5299852289512554,3.9289520426287745,-120.65454545454546,1.8925634935136122,0.08053305136139575,0.8264259335248256,0.7066064833812064,1.247845711940911,0.0,0.19443908090364936,0.8550148957298908,0.04259999576961313,0.6711096301232923,6.897260273972603,6.897260273972603,0.0,0.6723572120038722,0.6723572120038722,2.9503745896891287,-6.16128629032258,17.746794425087106,15.173773584905659,15.173773584905659,-0.38728085253456196,2.9503745896891287,0.0,73.84993089832182,0.6723572120038722
WBD,WBD,USD,0001437107,2023-05-05,2023-05-05 10:07:33,2023,Q1,2594000000.0,12000000.0,2594000000.0,6833000000,-13000000.0,4300000000.0,13727000000.0,5325000000,34658000000.0,68712000000,103370000000,1930000000,10211000000,-3979000000,116857000000,0,130584000000.0,1123000000.0,3496000000.0,0,1603000000.0,10158000000.0,16380000000.0,45434000000,0,10211000000,10717000000,66362000000,0.0,0.0,82742000000.0,0.0,27000000.0,1133000000.0,-1105000000.0,46441000000.0,46496000000.0,47842000000.0,130584000000.0,1346000000,130584000000.0,1942000000,48930000000,46336000000.0,https://www.sec.gov/Archives/edgar/data/1437107/000143710723000077/0001437107-23-000077-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710723000077/disca-20230331.htm,14.9,15.12,14.85,15.1,15.1,17309359,17309359,0.2,1.34,14.9925,"March 31, 23",0.0134,WBD,2023,Q1,0.838034188034188,0.8388278388278388,0.15836385836385836,57.47383177570094,-0.175018698578908,57.29881307712202,15.1189229618549,42.17989011526712,0.3752336448598131,-0.03850467289719626,-0.11570093457943925,-0.09906542056074766,0.14378029079159935,-0.008117380383507934,-0.022797660013764626,-0.003607579419284789,0.8562197092084006,3.004854368932039,-0.03850467289719626,0.3747013416651351,1.0523485891259463,0.4942238659849886,0.5127533376647874,-0.7215411558669002,-0.012895973840179849,2.8084996558843773,1.5659300453680667,5.952804986642921,-514.2307692307693,2.0093896713615025,0.08193959443729706,-0.25945723684210525,-0.3824013157894737,1.071546052631579,0.0,-0.05897196261682243,1.473851030110935,-0.012895973840179849,-0.1804919908466819,-2.1103678929765888,-2.1103678929765888,0.0,0.7898141775636613,0.7898141775636613,3.4320747663551403,-8.661132075471698,-39.48731182795699,-58.19841521394612,-58.19841521394612,0.17734699011680147,3.4320747663551403,0.0,59.4554044380816,0.7898141775636613
CPT,CPT,USD,0000906345,2023-10-27,2023-10-27 14:41:50,2023,Q3,14600000.0,0.0,14600000.0,12057000,1.0,8369000.0,35026000.0,8679444000,0.0,0,0,0,0,499994000,9179438000,0,9214464000.0,211759000.0,0.0,128794000,1167000.0,110463000.0,451016000.0,3659528000,0,0,168141000,3828469000,0.0,6400000.0,4279485000.0,727117000.0,1156000.0,-727117000.0,-699000.0,5590925000.0,4864265000.0,4934979000.0,9214464000.0,70714000,9214464000.0,0,3653128000,3638528000.0,https://www.sec.gov/Archives/edgar/data/906345/000090634523000045/0000906345-23-000045-index.htm,https://www.sec.gov/Archives/edgar/data/906345/000090634523000045/cpt-20230930.htm,94.14,94.8,92.57,93.05,88.73,488400,488400,-1.09,-1.16,93.64,"October 02, 23",-0.0116,CPT,2023,Q3,0.07766021604555048,0.07766021382833425,0.03237135711371659,2.776845165285661,6.063055780113177e-07,2.776845771591239,128.39066289409863,-125.61381712250738,0.6201423826315708,0.1208128400268183,0.12941107227121282,0.12273720629103993,0.014870182515671036,0.00520518610740679,0.009860276938036887,0.005387263095530435,0.9484289414882047,1.0711698544830655,0.1208128400268183,0.3964558329165972,0.7510133596751,0.42890213002969335,0.42890213002969335,1.430376295219051,0.06469195713919687,1.894317846581138,32.41088164551713,0.7009855543329917,148440000.0,0.04502339089923271,0.042409194935266986,2.174470708390457,1.2723148974540637,0.13433563666810816,2.3025040135104144,0.6047628065039485,0.5851147557631766,0.06469195713919687,0.0,2.410305051555855,1.1335546133036587,2.3025040135104144,2.1132150777147216,2.1132150777147216,26.3045466735589,53.578999124324994,74.33694299206677,43.495642242984324,43.495642242984324,-1.125158981610825,26.3045466735589,0.010743500490591805,72.65107344573785,2.1132150777147216
CPT,CPT,USD,0000906345,2023-08-04,2023-08-04 12:07:40,2023,Q2,20326000.0,0.0,20326000.0,12121000,49509000.0,8531000.0,40978000.0,8723967000,0.0,0,0,0,0,495458000,9219425000,0,9260403000.0,192613000.0,1700000.0,93642000,1239000.0,-286716000.0,396720000.0,3689530000,0,0,-356689000,3872141000,0.0,8800000.0,4268861000.0,666218000.0,1156000.0,-666218000.0,-1057000.0,5587153000.0,4921034000.0,4991542000.0,9260403000.0,70508000,9260403000.0,0,3682430000,3662104000.0,https://www.sec.gov/Archives/edgar/data/906345/000090634523000039/0000906345-23-000039-index.htm,https://www.sec.gov/Archives/edgar/data/906345/000090634523000039/cpt-20230630.htm,109.41,109.85,107.24,108.87,102.72,1125551,1125551,-0.54,-0.49356,108.8425,"June 30, 23",-0.0049356,CPT,2023,Q2,0.10329199435370034,-0.021503831417624523,0.051235128050010084,2.8298127881006176,30.35954704022675,33.18935982832737,118.11273574621171,-84.92337591788434,0.6192778710191207,0.2341069626639758,0.24329764798352266,0.23631449108817404,0.00907336524826476,0.00983747683551137,0.018512166345528196,0.010181772069240293,0.971297885724643,1.0392584877227196,0.2341069626639758,0.3976533202712668,0.7483041165738745,0.4280171335638761,0.4280171335638761,2.6877121925069987,0.06162533978921527,1.8818002476715259,31.804224073921294,0.761983874401001,2.964471106263508,0.04418849819124717,0.041628749850303494,2.0883925531229584,1.1279644405179317,0.18705539143958846,1.2120001317248268,0.5886681936918124,0.5401113113677726,0.06162533978921527,0.0,2.1744392169638664,1.0565987661506226,1.2120001317248268,2.403994934804352,2.403994934804352,30.687863807688217,32.465067701072456,96.51900014685725,52.13100374122531,52.13100374122531,0.28136392007596134,30.687863807688217,0.009333109535489966,66.40425204241713,2.403994934804352
CPT,CPT,USD,0000906345,2023-04-28,2023-04-28 12:18:07,2023,Q1,20419000.0,0.0,20419000.0,12121000,1.0,6863000.0,39403000.0,8784372000,0.0,0,0,0,0,471394000,9255766000,0,9295169000.0,191468000.0,250000000.0,48084000,-247500000.0,666944000.0,349996000.0,3505616000,0,0,-370496000,3941620000,0.0,7800000.0,4291616000.0,0.0,1156000.0,-648457000.0,-1415000.0,5582006000.0,4933290000.0,5003553000.0,9295169000.0,70263000,9295169000.0,0,3747816000,3727397000.0,https://www.sec.gov/Archives/edgar/data/906345/000090634523000026/0000906345-23-000026-index.htm,https://www.sec.gov/Archives/edgar/data/906345/000090634523000026/cpt-20230331.htm,103.77,104.95,103.07,104.84,98.01,902137,902137,1.07,1.03,104.1575,"March 31, 23",0.0103,CPT,2023,Q1,0.11258128664327592,0.11258128378610041,0.058340666750477145,2.884708445828915,6.276544553005419e-07,2.8847090734833705,120.17574324748415,-117.2910341740008,0.6208222380296328,0.20523425083892397,0.11838545812255562,0.11084373669555192,0.02568741763273694,0.004509546840945011,0.008496763822925472,0.00867641128908295,0.9362952042708124,0.5768309024377674,0.20523425083892397,0.4032004151834141,0.7596991054651155,0.4150438139984249,0.4317210272515967,2.36312151752276,0.03727797736068153,1.8841724285416022,31.19899348238594,0.7489032109804249,143391000.0,0.04304952021612928,0.04068382188640142,1.2868524795519858,0.4403046938324368,0.1880756760739813,2.47152706539113,0.36944650851616895,0.34215630837944044,0.03727797736068153,0.5644888888888889,1.5201179440309875,0.7146086840880378,2.47152706539113,2.3072369797842818,2.3072369797842818,30.09884393766709,67.88575709139491,238.10784093048554,81.47009984897396,81.47009984897396,-9.50400599279529,30.09884393766709,0.009101787957022052,68.66282273603083,2.3072369797842818
MOH,MOH,USD,0001179929,2023-10-26,2023-10-26 09:51:34,2023,Q3,5565000000.0,4111000000.0,9676000000.0,2460000000,0.0,4443000000.0,12468000000.0,290000000,0.0,1471000000,1471000000,0,255000000,386000000,2402000000,0,14870000000.0,1090000000.0,0.0,0,691000000.0,6711000000.0,8492000000.0,2378000000,691000000,-691000000,121000000,2499000000,0.0,199000000.0,10991000000.0,0.0,0.0,3671000000.0,-165000000.0,373000000.0,3879000000.0,3879000000.0,14870000000.0,0,14870000000.0,4111000000,2378000000,-3187000000.0,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000132/0001179929-23-000132-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000132/moh-20230930.htm,326.96,333.165,323.4,332.46,332.46,280489,280500,5.5,1.68,331.07,"October 02, 23",0.0168,MOH,2023,Q3,1.468205369759774,1.468205369759774,0.6553226566179934,25.900795507721103,0.0,25.900795507721107,13.111467522052926,12.789327985668178,0.12470753392606458,0.04199812821712681,0.03883949461862424,0.0286616752456715,0.2620481927710843,0.01647612642905178,0.0631606084042279,0.05628723737848856,0.7379518072289156,0.924791086350975,0.04199812821712681,0.15991930060524545,0.6130445991234854,0.3596896665566193,0.380054339140163,13.296296296296296,0.3990748528174937,3.833462232534158,3.4747967479674795,6.864220183486238,0.0,29.47586206896552,0.5748486886348353,16.418685121107266,15.96885813148789,167.40484429065745,0.0,0.11102012166588676,0.9726027397260274,0.3990748528174937,0.0,36.5,36.5,0.0,4.8858061356019595,4.8858061356019595,2.2171317267197006,19.33881836734694,20.533089924160347,19.970539515279242,19.970539515279242,-0.9255005932944604,2.2171317267197006,0.0,39.31431920199501,4.8858061356019595
MOH,MOH,USD,0001179929,2023-07-27,2023-07-27 09:43:06,2023,Q2,4910000000.0,3886000000.0,8796000000.0,2385000000,0.0,4146000000.0,11441000000.0,285000000,0.0,1348000000,1348000000,0,220000000,367000000,2220000000,0,13661000000.0,857000000.0,0.0,0,414000000.0,6266000000.0,7537000000.0,2381000000,414000000,-414000000,122000000,2503000000,0.0,203000000.0,10040000000.0,0.0,0.0,3426000000.0,-146000000.0,341000000.0,3621000000.0,3621000000.0,13661000000.0,0,13661000000.0,3886000000,2381000000,-2529000000.0,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000098/0001179929-23-000098-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000098/moh-20230630.htm,296.94,304.11,295.89,301.24,301.23999,518710,518600,4.3,1.45,301.69,"June 30, 23",0.0145,MOH,2023,Q2,1.517977975321746,1.517977975321746,0.6514528326920526,25.777590969136543,0.0,25.777590969136543,10.702095185236576,15.075495783899967,0.13450222168848325,0.05320043232856971,0.04995796805572235,0.03710820223369761,0.25721153846153844,0.022619134763194496,0.08533554266777134,0.07233834095362508,0.7427884615384616,0.9390519187358917,0.05320043232856971,0.17429177951833688,0.6575531621099144,0.37558199689601657,0.3967010996334555,16.40740740740741,0.20453590928181437,3.7727147196906934,3.491404612159329,8.409568261376895,0.0,29.217543859649123,0.6095454212722349,8.440207972270365,7.902946273830156,152.44367417677643,0.0,0.05848444818061727,0.9363449691991786,0.20453590928181437,0.0,15.709677419354838,15.709677419354838,0.0,4.800206572769953,4.800206572769953,2.0873721628437614,14.062741100323624,38.117429824561405,35.691063655030796,35.691063655030796,-3.566822515445726,2.0873721628437614,0.0,30.62381030927835,4.800206572769953
MOH,MOH,USD,0001179929,2023-04-27,2023-04-27 10:51:51,2023,Q1,4554000000.0,3810000000.0,8364000000.0,2536000000,0.0,259000000.0,11159000000.0,274000000,0.0,1369000000,1369000000,0,208000000,361000000,2212000000,0,13371000000.0,787000000.0,0.0,0,654000000.0,6173000000.0,7614000000.0,2381000000,654000000,-654000000,88000000,2469000000,0.0,204000000.0,10083000000.0,0.0,0.0,3117000000.0,-125000000.0,296000000.0,3288000000.0,3288000000.0,13371000000.0,0,13371000000.0,3810000000,2381000000,-2173000000.0,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000069/0001179929-23-000069-index.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992923000069/moh-20230331.htm,267.5,269.0,265.42,267.49,267.48999,374558,374500,-0.01,-0.00373832,267.17,"March 31, 23",-3.73832e-05,MOH,2023,Q1,1.4655897031783556,1.4655897031783556,0.5981087470449172,28.00834458215732,0.0,28.008344582157317,10.056793979838137,17.95155060231918,0.13572217449993865,0.05583507178794944,0.05239906737022947,0.0393913363602896,0.24824355971896955,0.02400717971729863,0.09762773722627738,0.07903421921139482,0.7517564402810304,0.9384615384615385,0.05583507178794944,0.17807194675043003,0.7241484184914841,0.39835315645013725,0.4200035279590757,16.25,0.38471230575388493,4.0666058394160585,3.213328075709779,8.949174078780178,0.0,29.740875912408757,0.609453294443198,15.930434782608696,15.373913043478261,145.4608695652174,0.0,0.11240643023683887,0.9650655021834061,0.38471230575388493,0.0,28.625,28.625,0.0,4.677820863746959,4.677820863746959,1.887430973125537,11.978718847352026,17.398953619909502,16.791129912663756,16.791129912663756,0.02520467957035025,1.887430973125537,0.0,26.468286573146294,4.677820863746959
NDSN,NDSN,USD,0000072331,2023-12-20,2023-12-20 17:04:04,2023,Q4,115679000.0,18356000.0,115679000.0,590886000,454775000.0,67970000.0,1229310000.0,392846000,2784201000.0,672744000,2784201000,-16022000,16022000,845413000,4022460000,0,5251770000.0,106320000.0,137433000.0,60253000,93389000.0,184694000.0,582089000.0,1725476000,-210637000,210637000,135508000,2071621000,0.0,125853000.0,2653710000.0,0.0,12253000.0,3989353000.0,-196441000.0,-1207105000.0,2598060000.0,2598060000.0,5251770000.0,0,5251770000.0,2334000,1737056000,1621377000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/0000072331-23-000242-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/ndsn-20231031.htm,212.2,213.84,212.12,212.59,209.52,367100,367100,0.39,0.18379,212.6875,"October 31, 23",0.0018379,NDSN,2023,Q4,2.1118935420528477,1.3306126726325356,0.19873077828304606,73.93129277518966,122.09817433327368,196.02946710846334,28.544836226955432,167.4846308815079,0.5339719982816938,0.257244064822963,0.22324078669508268,0.1776389416012223,0.2042720139494333,0.024330463824577236,0.04918208201504199,0.03962561896626343,0.7957279860505667,0.8678170547830457,0.257244064822963,0.33075629740068585,0.6685973380137488,0.38426630554569385,0.40069423747830507,7.138574900659696,0.09395782289114456,2.021419828641371,1.2173464932321971,3.1529345372460496,0.7371117585619262,1.8310304801372548,0.13696582295111934,2.8623290073658367,2.6810066643283057,2.350666432830586,0.30372208048333826,0.22689705316044614,0.9366521659212058,0.09395782289114456,1.4110943957393094,15.78585936744366,3.320786196793359,0.30372208048333826,4.665743593296536,4.665743593296536,16.85202658647904,23.716684014462583,79.29484205637434,74.27168555848293,74.27168555848293,0.0,16.85202658647904,0.0032015656183019374,62.807950131161626,4.665743593296536
NDSN,NDSN,USD,0000072331,2023-08-24,2023-08-24 16:22:16,2023,Q3,143138000.0,0.0,143138000.0,533793000,439741000.0,60249000.0,1176921000.0,350735000,2110780000.0,350524000,2110780000,-12199000,12199000,558596000,3020111000,0,4197032000.0,105075000.0,131964000.0,26661000,95274000.0,169635000.0,528609000.0,829249000,-119734000,119734000,139634000,1088617000,0.0,123115000.0,1617226000.0,0.0,12253000.0,3900384000.0,-128704000.0,-1204127000.0,2579806000.0,2579806000.0,4197032000.0,0,4197032000.0,-12199000,838098000,694960000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233123000148/0000072331-23-000148-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000148/ndsn-20230731.htm,250.65,251.8,250.19,251.61,247.25,286843,286843,0.96,0.383,251.0625,"July 31, 23",0.00383,NDSN,2023,Q3,2.226449038892641,1.394565737624596,0.27078237411773165,74.06054168715708,137.24893101259897,211.30947269975607,32.795285011288094,178.51418768846798,0.5554690547067339,0.2636073114970933,0.24981924748372455,0.1971566742770285,0.21080270530447018,0.03047177148041759,0.049573882687302846,0.04661294512655711,0.7891972946955298,0.9476946829165594,0.2636073114970933,0.19968825589130604,0.3248686141516067,0.21995693717550566,0.24520817436651235,14.887341110917639,0.22690305906946442,1.6268789203529257,1.2152220055339804,2.74429693076374,0.6557428122462995,1.8494789513450325,0.1545561244231638,3.336907122427135,3.180824369615189,2.511677692186211,0.2899656738941755,0.29316131140768054,0.9532253230055688,0.22690305906946442,1.718744068761693,21.37908937605396,4.135953370016747,0.2899656738941755,5.558170765553689,5.558170765553689,22.104995691229995,28.02973291709346,79.10213540977095,75.40215857640916,75.40215857640916,62.506304405118236,22.104995691229995,0.002586232936573441,74.70551666393365,5.558170765553689
NDSN,NDSN,USD,0000072331,2023-05-25,2023-05-25 12:46:52,2023,Q2,129073000.0,0.0,129073000.0,527851000,440179000.0,58338000.0,1155441000.0,354669000,2110471000.0,364404000,2110471000,-12122000,12122000,572534000,3037674000,0,4193115000.0,85408000.0,624956000.0,30158000,91562000.0,158308000.0,990392000.0,450076000,-119953000,119953000,135692000,705721000,0.0,125790000.0,1696113000.0,0.0,12253000.0,3809577000.0,-132000000.0,-1192828000.0,2497002000.0,2497002000.0,4193115000.0,0,4193115000.0,-12122000,949242000,820169000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233123000099/0000072331-23-000099-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000099/ndsn-20230430.htm,216.24,218.14,215.76,217.53,213.12,231748,231748,1.29,0.59656,216.9175,"May 01, 23",0.0059656,NDSN,2023,Q2,1.1666501748802494,0.7222009063078054,0.13032516417741663,73.06851337737343,132.92212454704065,205.9906379244141,25.79090055026171,180.1997373741524,0.5415932878576977,0.2653280321149247,0.2485938184922289,0.19620096437058285,0.21075686611766598,0.030422013228828686,0.051086462886293246,0.053862603790586945,0.789243133882334,0.9369300955903239,0.2653280321149247,0.2263811033086381,0.38015267909276806,0.12167113803822223,0.27544248172793334,18.206543535620053,0.1733678029417156,1.6792597683141623,1.23172069390794,3.48960284750843,0.6770881845794552,1.833159932218491,0.15505537053002363,2.8778679350867375,2.772121572467823,2.2571523503077784,0.292122323871342,0.25311728561211383,0.9632553108745321,0.1733678029417156,0.27276027069179554,27.214817264759386,3.799681374246727,0.292122323871342,4.981668224534862,4.981668224534862,19.132428721939814,24.37861197996284,78.47058446514973,75.58720723348404,75.58720723348404,1.082172531793473,19.132428721939814,0.00299568248708583,66.75059287861015,4.981668224534862
NDSN,NDSN,USD,0000072331,2023-02-23,2023-02-23 13:04:47,2023,Q1,121994000.0,0.0,121994000.0,546649000,447727000.0,62046000.0,1178416000.0,361447000,2107113000.0,377835000,2107113000,-11994000,11994000,590447000,3059007000,0,4237423000.0,90602000.0,443151000.0,37161000,97683000.0,156864000.0,825461000.0,703415000,-121152000,121152000,140710000,965277000,0.0,130453000.0,1790738000.0,0.0,12253000.0,3719278000.0,-131537000.0,-1153309000.0,2446685000.0,2446685000.0,4237423000.0,0,4237423000.0,-11994000,1016113000,894119000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233123000045/0000072331-23-000045-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000045/ndsn-20230131.htm,237.15,245.1,236.01,243.3,237.73,2191700,2191700,6.15,2.59,240.39,"January 31, 23",0.0259,NDSN,2023,Q1,1.427585312934227,0.8851890034780565,0.14778893248742217,80.59011232200395,143.08948545861298,223.67959778061692,28.95557686161713,194.7240209189998,0.5387049798763918,0.23623985834028144,0.21471734397856101,0.17078612298252022,0.20460024412572475,0.02460481287801572,0.042613168429936836,0.04226864191336246,0.7953997558742752,0.9088954992060686,0.23623985834028144,0.23979503580360045,0.4153019289364998,0.19565915621771085,0.2934369836184496,14.504576083676959,0.12138118496663265,1.7319037800125476,1.1167623100014819,3.108209531798415,0.6289770328794109,1.6889806804317091,0.14406798660412237,2.157372747944726,1.9946650341087984,2.133881406331992,0.35678729342707244,0.20203381945593363,0.924580620576145,0.12138118496663265,0.2929988810942945,13.25919157170501,2.652351562331993,0.35678729342707244,5.685023204866994,5.685023204866994,22.78457828878074,33.35250237385024,121.97536721182094,112.77606071170858,112.77606071170858,-1.267395090206309,22.78457828878074,0.0026743667493657735,88.09347551831664,5.685023204866994
CEG,CEG,USD,0001868275,2023-11-06,2023-11-06 11:44:43,2023,Q3,1889000000.0,0.0,1889000000.0,2264000000,1422000000.0,4327000000.0,9902000000.0,20849000000,0.0,0,970000000,15300000000,43000000,1901000000,39063000000,0,48965000000.0,31000000.0,643000000.0,0,2221000000.0,4589000000.0,5263000000.0,7512000000,18508000000,3208000000,20982000000,31702000000,0.0,0.0,36965000000.0,0.0,12576000000.0,887000000.0,-1797000000.0,0.0,11666000000.0,12000000000.0,48965000000.0,334000000,48965000000.0,15300000000,8155000000,6266000000.0,https://www.sec.gov/Archives/edgar/data/1868275/000186827523000080/0001868275-23-000080-index.htm,https://www.sec.gov/Archives/edgar/data/1168165/000186827523000080/ceg-20230930.htm,108.3,108.3,102.76,104.73,103.77,2892500,2892500,-3.57,-3.3,106.0225,"October 02, 23",-0.033,CEG,2023,Q3,1.8814364430932928,1.6112483374501234,0.3589207676230287,33.34315169366716,27.114406779661017,60.45755847332818,0.5911016949152542,59.866456778412925,0.22762232040582556,0.1598756341024382,0.14645720831287842,0.1196203567337588,0.22905027932960895,0.01492903094046768,0.06266072346991257,0.022355956249141915,0.8167597765363128,0.9160696008188332,0.1598756341024382,0.16654753395282346,0.6990399451397222,0.39169882156637814,0.4114323192573533,11.914634146341463,-0.12176578786020846,4.197239842276701,2.6992049469964665,152.25806451612902,3.319268635724332,0.29310758309751067,0.12480343102215868,-3.0838509316770186,-4.3229813664596275,5.866459627329193,0.12585499316005472,-0.16249386352479137,1.4018126888217524,-0.12176578786020846,-1.5443234836702955,-2.488721804511278,-2.0224032586558045,0.12585499316005472,3.0107800445739756,3.0107800445739756,5.747628865979381,12.012229822161421,-25.232586206896553,-35.371359516616316,-35.371359516616316,-1.0290476880984958,5.747628865979381,0.002619309550002619,25.392490797546014,3.0107800445739756
CEG,CEG,USD,0001868275,2023-08-03,2023-08-03 11:28:30,2023,Q2,269000000.0,480000000.0,269000000.0,1952000000,1387000000.0,3911000000.0,7575000000.0,20239000000,901000000.0,166000000,1067000000,15468000000,43000000,2167000000,38984000000,0,46559000000.0,1260000000.0,1045000000.0,0,744000000.0,2920000000.0,5225000000.0,6156000000,17980000000,3203000000,20363000000,29722000000,0.0,0.0,34947000000.0,0.0,12808000000.0,248000000.0,-1800000000.0,0.0,11256000000.0,11612000000.0,46559000000.0,356000000,46559000000.0,15468000000,7201000000,6932000000.0,https://www.sec.gov/Archives/edgar/data/1868275/000186827523000064/0001868275-23-000064-index.htm,https://www.sec.gov/Archives/edgar/data/1168165/000186827523000064/ceg-20230630.htm,92.05,92.29,91.04,91.55,90.47,2667050,2667050,-0.5,-0.54318,91.7325,"June 30, 23",-0.0054318,CEG,2023,Q2,1.4497607655502391,1.1843062200956938,0.05148325358851675,32.258538376790305,28.6044912923923,60.86302966918261,25.98533455545371,34.8776951137289,0.19867792875504958,0.12284245317664341,0.21502019831068675,0.15295629820051415,0.2920580700256191,0.0178912777336283,0.0740049751243781,0.01618522281898679,0.7113578138343296,1.750373692077728,0.12284245317664341,0.15466397474172555,0.6397476901208244,0.35354927636113026,0.39015007856097955,6.495145631067961,-0.02666296347729482,4.13637171286425,2.7899590163934427,3.4634920634920636,3.146359048305696,0.269084440930876,0.11696986619128417,-0.5925925925925926,-2.6790123456790123,2.3117283950617282,0.11044417767106843,-0.03525523319867793,4.520833333333333,-0.02666296347729482,-0.18373205741626794,-0.28402366863905326,-0.25,0.11044417767106843,2.635234541577825,2.635234541577825,5.446603011384503,8.902220888355341,-34.173041474654376,-154.490625,-154.490625,0.01132300025273267,5.446603011384503,0.003101590576558718,27.639123867069486,2.635234541577825
