symbol,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,currentRatio_slope,quickRatio_slope,returnOnEquity_slope,returnOnAssets_slope,netProfitMargin_slope,priceEarningsRatio_slope,priceBookValueRatio_slope,priceToSalesRatio_slope,freeCashFlowPerShare_slope,operatingCashFlowPerShare_slope,cashFlowToDebtRatio_slope,debtEquityRatio_slope,longTermDebtToCapitalization_slope,assetTurnover_slope,inventoryTurnover_slope
MA,1.026222684703434,1.026222684703434,0.515343099460293,0.0695077057465527,0.4462545066096942,36.12093731298624,74.4587031611411,64.47652423554547,5.1679389312977095,5.2715376226826605,0.2652255020300669,2.810485736314572,0.7293518634447644,0.1557579917223019,0.0,0.17739097940033274,0.17739097940033274,-0.17571435522478746,-0.13628744695307585,0.014516216902770676,0.099086655648638,-0.13176212791134717,0.1039661430257255,-0.1407428192572818,-0.14268785117496888,-0.09844397498905243,-0.10284949317674534,-0.08268278383040134,-0.17628029365243902,0.0
CTRA,2.9234154929577465,2.8829225352112675,0.0220326409495548,0.0137341040462427,0.560377358490566,15.822760942760942,1.3944688427299703,35.4668679245283,0.8505434782608695,0.8505434782608695,0.1646501841136244,0.2820474777448071,0.2077578607111372,0.0245086705202312,5.195652173913044,-0.09186597812209907,-0.09222983726174608,0.09067033215863235,0.07418934512842353,-0.017632877865595736,0.044876215368577166,0.15191514570488418,-0.058341000832162454,0.010984226822607267,-0.004912237544057929,0.01427960214186326,0.15299509476224155,0.16253542778349306,0.14148748629684416,0.04097096923892566
ISRG,4.074371168280525,3.222254053744342,0.0417252353395766,0.0365839344402236,0.2841102133830536,67.82359049146858,11.319821099326385,77.07749906774394,1.4326599326599327,2.308080808080808,0.0,0.0,0.0,0.1287666993896453,0.5186256051640667,0.18096606286199482,0.19665990617995444,-0.0277135909372862,-0.021621344382973445,0.02029836047963346,-0.03294454252366169,-0.06923729904732481,-0.021372969253528586,0.05066598512656283,-0.04040437487600951,0.03490790619523355,0.013368722764546169,0.0,-0.1197018057846659,0.19474758178543483
DOC,1.1265825243162102,1.1265825243162102,0.000541227308804,0.0002280540598964,0.0065144386436443,753.0258192214646,1.6302325503887742,19.622161985592875,0.4196231944115557,0.4196231944115557,0.0314222040814698,1.0740355393633063,0.5048555974498042,0.0350074768328522,0.0,-0.050223326593319906,-0.03212243770326473,0.00860919404069202,0.029068008486982898,0.043407314723850905,-0.0029543586840189546,0.09282952822597353,0.11479810729047603,-0.10046468402228377,-0.08936864933105063,0.07027046262831876,-0.19258868116903008,0.161812078603629,-0.07398997818033363,-0.06799617888652748
PM,0.8802094697796203,0.4676849225398211,0.0492765957446808,-0.0093713582804609,-0.0596538223779105,-80.7529792746114,-15.916927659574467,19.268895528539048,2.3963963963963963,2.5752895752895753,0.0875806981070139,-3.888936170212766,1.3863098369279327,0.1570956882040657,0.3621072675341161,0.12357598106076446,0.10321134071611227,-0.053731915686816324,0.1653872203626309,0.11811404916536193,0.08775444191099843,0.10703660810497276,0.0738210651260007,-0.024716247900542682,-0.03387529540611696,0.050818074269297686,0.17162253024488544,0.1823201315174276,0.1618688893856316,-0.12234840103478929
AMT,0.4492622533778054,0.4492622533778054,0.3635503518419963,0.0201318327237243,0.4826503375726174,17.427268861824984,25.342758905446157,33.645108796514364,1.616820410110905,2.5656004125502583,0.0272784563897338,12.995712849624503,0.9065458263104088,0.041711009309499,0.0,0.06007111764507444,0.02289286032368051,-0.000710477322167062,0.04005298587686523,0.04568289005638083,7.540748156010053e-05,-0.029591965144248788,0.16570262168638025,-0.024033334511619413,-0.0411198502618012,-0.024660662408138183,-0.16660051506927392,-0.10928359615551354,-0.06561688879435985,-0.054677411835508616
J,1.2545890981576655,1.2545890981576655,-0.0043111658243683,-0.0015614706555911,-0.0061814769809025,-254.677790974214,4.391832754694664,6.297139609816854,0.7102841425443294,0.7858518870014667,0.0354164071146583,0.7214779998568494,0.3331807417473296,0.2526047836811933,0.0,0.1294425680242474,0.1294425679928806,-0.07125224626796138,-0.07726533729012972,-0.06630266267565604,0.1382442910889316,-0.09676054850836735,-0.06477225216550961,-0.02190320193628541,-0.02236978358936012,-0.04647663284733971,0.11681055802928599,0.12248893256609142,-0.14289148392038975,0.018864234471247052
EXPD,1.7710248331335563,1.7710248331335563,0.1061073894337952,0.0496119641818268,0.0798313198779573,16.360761590737585,6.943990806167488,5.224404767988682,1.7197916143430183,1.791915727232934,0.4389167869201686,0.2559306922319807,0.1721282445750113,0.6214599014230434,0.0,0.06902961321376422,-0.017239490320839483,0.09440690955150438,0.12642540776601552,0.08913828054812004,-0.1309018372162171,-0.11587903347059443,-0.11409692026626196,0.03950144620834204,0.03884973987359471,0.07343864143026185,-0.1959590069698428,-0.0911290199107627,0.11222203709926792,0.10390452198789302
EXPE,0.7211079274116523,0.7211079274116523,0.1920359666024406,0.0133553689476505,0.0939070351758794,20.030319205685625,15.386166840077074,7.523951560929648,0.0544454728589317,1.540029089438356,0.0303169499310978,4.194605009633912,0.7789921930447126,0.1422190459174557,0.0,0.20717886114555548,0.0191619999928604,-0.12243891619946182,-0.10437163302836046,-0.10510491797564142,-0.07412200576920604,-0.07006469718974782,0.14191877837408476,0.04555202100715476,0.04881886729047598,0.03762323674976889,-0.07510233712991136,-0.03286123205732684,-0.14038748636245307,-0.0411732243948734
ICE,0.9948857101381304,0.9948857101381304,0.0252468622273664,0.0050061680580658,0.2303630363036303,30.634577363896845,3.093707816399609,28.228297029702972,2.142857142857143,2.6236933797909407,0.0727430807129401,0.7488335081564004,0.3900006619155837,0.0217316464411739,0.0,0.019288856540405065,-0.16599232127882874,0.08617961190199104,0.03038572638849392,0.08154409369848051,-0.05731295394442348,0.013667204060689728,-0.0009631613266704625,-0.12510859467601937,-0.12676467174043926,-0.005463987268844457,-0.10574609718749015,-0.0695940472867714,-0.14311416160497414,0.12285441544867551
MCHP,2.2519732391189957,1.232428775464181,-0.0088866782724032,-0.0034288199997441,-0.0522417153996101,-143.7494869402985,5.109821769045843,30.038879142300196,0.4715295868998883,0.5052102716784518,0.0402252018668049,1.119041697753461,0.5280885689695642,0.0656337559652512,0.3425495834254958,0.028791450459068536,0.07785501916836901,0.06550975531444099,0.045601443779426785,0.0629723597524466,0.03186974292302628,0.07776714056247704,-0.09511889162689134,0.08113718935966091,0.08428159711050358,0.03588859860526307,0.18022039845323282,0.15832937874228695,0.06606050036638593,0.21306669509867235
AKAM,1.2327588803833744,1.2327588803833744,0.0286787129355231,0.0134929020131095,0.1371699680078906,25.678953575640612,2.945757352321694,14.08952496178693,1.2042665069222578,2.288258785942492,0.0741784898605167,0.9500339971018932,0.4728282176846166,0.0983662984621631,0.0,0.14192525735421724,0.141925257361557,0.08664752563431022,0.13647457451801373,0.11245945603476049,-0.04408694118565973,0.12982143043945302,0.15320586429555647,-0.030003230571972204,-0.10484563937716426,0.12509453878608892,-0.19490080847634694,-0.07284427197666186,0.15277073520280504,0.006663364176554656
DFS,0.0,0.0,0.0720182974450518,0.0087442427526415,0.2712754780416054,8.419970952749805,2.42556789021533,9.13652658121454,7.637450199203188,7.888446215139442,0.121823663323694,0.906671873256722,0.4755259077211153,0.0322338119750745,0.0,0.09946278414928664,0.08784325338730972,0.14218170774482292,0.1469746954337392,0.16843786390177612,-0.09056118136671323,0.0969368488964849,0.13596921083687086,-0.06379593969748913,-0.06399915440917044,-0.04117073426982932,0.16105551645482133,0.16049595574771258,-0.11110710402844542,0.0
AIZ,2.6095790269725234,2.6095790269725234,0.0394188027493293,0.0057480454361147,0.0648350940479258,13.831159037978145,2.180830919650655,3.5869779880765265,0.6662616893268075,1.9681523466320632,0.0493495271470404,0.4079150919380422,0.2897298951292108,0.0886563908099804,0.0,0.0538447852998822,0.04339584998503427,0.03007410042656906,0.025609333660943326,0.0557512985148422,0.020272633023460974,-0.10264484218744156,0.06662686375993458,-0.0655170030551695,-0.061763014386262895,-0.06586524872949678,-0.00946361475126315,-0.01320436466326857,-0.1739737306557372,0.0
HST,0.3965640658554044,0.3965640658554044,0.0163413527008624,0.0082771305947271,0.0756302521008403,28.56327777777778,1.8670503858374945,8.640991596638656,0.2243362203606417,0.469970183160585,0.065119024198308,0.7691027386896656,0.4347417037290455,0.1094420600858369,0.0,0.10844680514879955,0.1179657561356964,-0.097431288198812,-0.09412914438076972,-0.09915179731545022,-0.1517238371932759,0.0021619461284245116,0.14653795136395886,-0.14061869574514124,-0.15317748793073818,-0.14289712168293217,0.1254305524188692,0.1259869039140144,-0.16923014030082845,-0.07383303580308181
CHRW,1.2773046387411404,1.2773046387411404,0.0867024263509036,0.0281819715866171,0.0356793963470354,20.861947075134285,7.235125719273122,2.977366713058373,2.199653368051812,2.2218444468400933,0.1538826464621866,1.0110803919279976,0.3486721171841078,0.7898668271319758,0.0,0.05457413532374627,0.05457413532412978,0.1267925543052909,0.13582293843777793,0.11997731801672189,-0.0955476379496215,-0.08059878285333191,-0.10282330072822557,-0.03291416509376732,-0.030762457685482136,-0.04430060925746841,-0.07896614492702583,-0.09953496974225792,0.18335527690038728,0.056936709494461044
RL,1.7554685390224145,1.3060131424970745,0.1171235034656584,0.0420003106949681,0.1387450431537205,12.060251344989911,5.650155560806553,6.693200373221367,10.8352,11.8144,0.275142527108097,1.0569076874606176,0.4453351973612355,0.3027157564716349,0.6783496895653915,0.006230369977031684,0.08900412623234001,-0.06820715647182635,-0.07897610432685989,-0.01362149728396449,0.019050243822016578,-0.18684638802195042,-0.1116882111433212,-0.08851529691367024,-0.09116713950966465,-0.0957053354832766,0.16291179485974489,-0.07381098246963154,-0.1826414555598345,-0.019690074335040525
AVB,0.3578740025593439,0.3578740025593439,0.02362363509133,0.0134324809648347,0.3809228018672633,27.689799068087716,2.6165348357470153,42.19070337663004,1.9133640054137868,2.314951351545131,0.039853556092329,0.6909360550944587,0.4034924272695724,0.0352630005318384,0.0,0.003218844502193138,-0.0047293092224828075,0.0023091931389367204,-7.118227575869927e-05,0.027695676859942266,0.07165128324150563,0.07698773450661786,0.12881632086665695,-0.10700650712155027,-0.11651666342884666,-0.09703861644853114,0.06601793873995522,0.10811682642558271,-0.2060881430156374,0.020917466731934356
CTSH,2.093165969316597,2.093165969316597,0.0378956135480288,0.0273464890313533,0.1074380165289256,17.429258241758244,2.64196973903387,7.490259740259741,1.690909090909091,1.8585858585858583,0.6216216216216216,0.1027207107162687,0.0824683181557664,0.2545327055995192,0.0,-0.12618994996566996,-0.12618994996566996,0.15292258491391011,0.10219893323668816,0.04599192939889172,0.0819336071947809,0.1547217753024281,0.10194291750246506,-0.019652134905856204,-0.020886041202115714,-0.026781625535965407,0.1885015915459003,-0.05576716072963532,0.14428899045503454,0.0
CBRE,1.0735436631850974,1.0735436631850974,0.0579003685649744,0.0199729319607923,0.0468089196462898,20.640689346093428,4.780414082295803,3.864673476181276,4.071786065055694,4.3754557555530305,0.7750144592249856,0.2055641421947449,0.1344926939699526,0.4266907271459623,0.0,0.13084863167146205,0.15109416929484587,0.09215867408660264,0.11266408579795392,0.13047062091566064,-0.08960642496147099,-0.019575548802242677,0.09648121188447635,-0.01952071227781317,-0.024679754683197445,-0.05560691288501023,-0.056621494201426585,-0.09345418577482957,-0.0846570951276644,-0.04469522092831773
FIS,0.8510009845749918,0.8510009845749918,0.0217225124219645,0.0100935354013734,0.1312043093497499,31.739530791788855,2.757849407567843,16.65745286648711,1.1082089552238803,1.458955223880597,0.0677584264795078,0.7351891960759332,0.3815789473684211,0.076929907648591,0.0,-0.11568371090713916,-0.08530898491950405,-0.0015351383031283962,-0.0028372204839936413,-0.002205737638623967,-0.04327074712594442,-0.14461352320463608,0.11383737149344496,0.03398877780817692,0.05808952773260331,-0.043082641021054906,-0.1471608145266362,-0.18202814948817722,-0.17317426700338212,0.055493936152607164
CME,1.007033257455732,1.007033257455732,0.0330200967270613,0.0063631799893777,0.5733953976266963,23.868761902584037,3.1525953071140824,54.744952887956465,2.758031860454768,2.83089707649179,0.2969369894982497,0.1294224692206336,0.0918289325255185,0.0110973684401987,0.0,-0.024825066471167546,-0.17579047596785768,-0.14765837592293685,-0.19044468606603387,-0.022741493276316922,0.13406845879049958,-0.013614799875880098,0.15298681309285345,-0.16871135119373346,-0.1674969142925022,-0.16079542780018075,-0.04513468752773153,0.09483235792748386,-0.1933494854055552,0.1417396251945159
JNPR,1.4555639666919,1.1413701741105224,0.0338614606412775,0.0161870503597122,0.115376397692472,18.90993827160494,2.561272522051754,8.727042233459155,0.7720048899755502,0.8551344743276283,0.1598309151148177,0.3659127962877806,0.2026200436673944,0.1402977617905675,0.6811227562944223,-0.05308112252303986,0.18959515506537397,-0.028179978402690656,-0.02525800620800338,-0.029257286583482534,0.05132326085411962,-0.10955992841042043,-0.07069903994508672,-0.029751950810611626,-0.033173697062610225,-0.040152527262372534,0.2012670989381229,0.15060756223993602,-0.00752306397679318,0.19823532874724797
KIM,3.5816023533003096,3.5816023533003096,0.01558669490029,0.0081752265004212,0.3160238828923652,23.6913752123008,1.4770809488097072,29.948161542604925,0.3566928395186736,0.3566928395186736,0.0279238200708176,0.8052886319112227,0.4426754536518081,0.0258690147896375,0.0,0.18199356785416268,0.18374526063650368,0.05327838886519171,0.04944908183890273,0.05765674943163515,0.044836805174886245,0.03724813416805536,0.090893682796623,-0.015496113980181896,-0.0637583532805566,-0.07100769646180287,0.10978691377447192,0.09877402657973659,-0.14377019536878036,0.008307602320511693
BXP,1.2280926679479318,1.2280926679479318,0.0145207440813486,0.003167063149182,0.0973293437007915,37.93751345243219,2.2035236957019615,14.7697331438607,1.8138912664447615,1.8138912664447615,0.0168510332519532,2.9479655973589427,0.731811168199612,0.0325396538059291,0.0,0.0725116854135931,0.0864326033504336,0.06691503563919259,0.07701533989490235,0.07843056902608479,0.05965595655788834,0.17030041071411559,0.18849558867027785,-0.03492098855635213,-0.03638235996385691,0.03328640000213512,-0.21616282080597735,-0.15951615059293672,-0.04563405697818207,-0.10018472981129117
GOOG,1.8369313974102912,1.8369313974102912,0.0816281330363844,0.05893536121673,0.2750728213208388,21.8077366596322,7.120499317099581,23.994862598347655,2.0311579980372914,3.198642459928034,1.5361926083028947,0.0783212954190301,0.032393062413868,0.2142536690238442,0.0,0.21102023573910647,0.20967924485052253,-0.04212014914694866,-0.052917018926631254,0.01565637768381882,0.05762991383934304,-0.0030307792151045287,0.04670890017014603,-0.07376514876136887,-0.15812007702129635,-0.12012863287883975,0.171682122169435,0.179451268276969,-0.14620460289021525,0.204571338053968
VRSN,0.4335445104826595,0.4335445104826595,-0.175591417568311,0.1361535726981869,0.4843196762771876,25.829472584856397,-18.141734824867047,50.038887202832576,2.3221757322175733,2.4215481171548117,0.155108877721943,-1.3685127452778287,3.713610350833541,0.2811233558478492,0.0,0.20815103790660486,0.20507444226170982,0.002852469697807355,-0.12337588662692402,0.00730403318779034,0.1519859731491033,-0.12028961514949393,0.1759286755233386,-0.10026442350518515,-0.09780359334089599,-0.06846575675038569,-0.12490122447536622,0.0625084712489668,-0.19890868622080668,-0.07119937992058768
EL,1.3707016497714173,0.9727688332339496,-0.1415207483809067,-0.0298582995951417,-0.1473526473526473,-11.437627118644068,6.474646198129048,6.741458541458542,2.5694444444444446,2.936111111111111,0.1126505382073963,2.2506596306068603,0.6829898867006311,0.2026315789473684,0.478021978021978,0.19675350702544683,0.18132801177224311,0.1764960593777383,0.17898072309970758,0.1802239599879616,0.033416919046146416,0.20765778317267572,0.20616399882424336,0.030476342905316645,0.026948426728400785,0.03891219761835722,-0.18252612647503308,-0.17935184398298207,0.09165048481230635,-0.08678274776373342
AMZN,1.063734806137178,0.8730542659852534,0.0699513935028149,0.0320118292062333,0.1065221095680327,28.931754649070182,8.09526621673602,12.327486154894777,1.687073540561031,4.324867323730099,0.3486325439266616,0.4577403224114417,0.1693776068594532,0.3005181678812726,3.018764248553224,0.022851194235044656,0.002207293342873021,-0.025696519953855555,-0.06776639297407418,-0.0868614571349209,0.0037353434061572254,0.16493236309302053,0.055120719921196916,-0.13660710465232653,-0.14883687517550295,-0.13404085188374623,0.1736042770247304,0.14798003074342583,0.11294559595776343,-0.03119841015043986
LEN,15.805123298395165,5.084713282303309,0.0393329275225972,0.0265345003039132,0.1102067299842925,10.629270420739015,1.6723212923080564,4.6856685407536505,3.491480270296563,3.646253489085616,0.4315247468984179,0.0810287786550011,0.0749552465715259,0.240770235245117,0.3895817404767481,-0.028359662485040987,-0.14199118015426138,0.09462749503048445,0.07315267903123315,0.10736913435086483,-0.09726526366007136,-0.08060514027660891,-0.07624627478420065,-0.04724852421610916,-0.05030268033608679,-0.08334995590354484,0.2176073042023599,0.1425411105076051,-0.03282490821479394,-0.019305792232357587
AMP,0.6278901934660116,0.6278901934660116,0.204858454475899,0.0059039817423085,0.2379471228615863,12.328911297852471,10.102726855394032,11.734515885358809,3.276209677419355,3.8608870967741935,0.1258626355570161,0.5820581484315226,0.3521685254027261,0.024812158564081,0.0,0.06263621221644104,0.038413587019508595,-0.06412412910298607,-0.033461929600899165,0.024851049967936266,-0.07019001207483333,-0.18837117530177855,-0.1315366990837744,-0.09646288643720637,-0.09802394372277148,-0.09294311128943152,0.006751100499364425,0.0005153758316675831,-0.17154108590446457,0.10349308160119389
PSA,0.7605907712393413,0.7605907712393413,0.0636658173923661,0.0313015978691703,0.5251799049962333,21.20981478456759,5.401360780000753,44.55587405418765,3.798262537243576,4.387150538248154,0.0821786812706978,0.9629788338989556,0.4905701565748645,0.0596016671075691,0.0,0.09948546415031403,0.09948546415031403,0.01922405585424185,0.03528717099226695,0.03829580498534308,0.003126993561881121,0.05477937405772704,0.1504813496041013,-0.10980258295567963,-0.12279371286256267,0.1476553489227846,-0.18549401891471717,-0.17797464158743784,-0.029199853411310622,0.0
TSN,2.109205020920502,1.0393305439330545,0.01940225909312,0.0096220852318413,0.0263524921089334,14.331023676880225,1.112216937793871,1.5106327534316963,2.140845070422535,2.904225352112676,0.1051397103813991,0.5299681132789278,0.3441908272488835,0.3651299919592602,2.449745795854517,-0.08348144386495136,-0.03432899547625998,0.15084130752509264,0.1504848611772437,0.15141933977874883,-0.05244362148718285,0.18024733479154548,0.18462263400312542,0.025790104503018225,0.04797464731439861,0.05849046850473533,-0.06150715558917598,-0.09519853090018511,-0.04056359853379985,-0.04943819410704031
STZ,1.103526907874734,0.4560352690787473,0.0787817544577758,0.027005814208417,0.2499797061449793,17.726295198084102,5.586034542966051,17.72485625862489,2.520373200620162,3.780559800930243,0.7698011459386586,0.1138555603878329,0.0,0.1080320263787917,0.5538598797896318,0.17653331410195344,0.20361788384394786,-0.04142949079549833,-0.047285268515317266,-0.0613065658484477,0.08575736228123683,-0.17022061972455063,0.10419874541223861,0.0026495638512281784,-0.040018047650527855,-0.0986544964356539,-0.021653006997104797,0.0499882805890284,-0.1369385203977085,0.1210949759757557
DHI,5.207996538027603,1.1771942568350773,0.0331816093217975,0.0241195328535499,0.1109812163404702,13.301020830867555,1.7653971071637558,5.904653881518455,2.0115085536547435,2.0115085536547435,0.1255728155339806,0.2022550455761127,0.0,0.2173298657995929,0.2186614520427139,-0.021276318666417188,-0.0027059852046353505,0.16764392998833813,0.1530528045297617,0.1465193042043981,-0.13311577653195136,0.02004719745310126,-0.09839678541438117,-0.09332725224691593,-0.09151019543080892,-0.08652896324799553,0.20315286540111838,0.09426523807762073,0.13582183784244548,0.09443920005318192
LH,1.4433067083058075,1.2952074950453427,0.0178087975956881,0.0078023831546874,0.0430708235718147,33.42251046025105,2.3808588957055217,5.758140205442422,7.955741626794258,9.296650717703349,0.4002884219200659,0.241126648617769,0.0852683237151815,0.1811524021981609,4.933292781832928,0.14683660067353943,0.1512814015571609,0.1571020960845555,0.16329366454440636,0.16139438993354363,-0.04906214898697386,-0.046102144064319235,-0.0261868379763867,0.07975531115957614,0.07179019438709942,-0.02246538180293734,-0.036171461778827484,0.09086592683156297,0.11634693491052822,0.17573074377011616
TPR,1.5830953740719589,1.0478012564249,0.2322484100261878,0.0428025758766668,0.1413865354832832,11.666247583762887,10.837869809203143,6.597801311833836,2.160527512505684,2.301045929968167,0.1232162859786684,3.0726524504302284,0.7247678082332832,0.3027344557977909,0.5999146484583378,-0.13032210046383058,-0.12629983161752015,-0.07381746128630597,0.05025783718848076,0.027768939697352904,-0.02220560615583871,-0.09747293030585694,-0.010160730997404775,-0.04546083735183682,-0.04479561201785358,0.0226732267343676,-0.1862480685282821,-0.2076459147864531,0.06585609055832072,0.04589730174934453
TMO,1.6604410441044104,1.287053705370537,0.0369316461827208,0.0188037525302863,0.1605967529618253,27.14861475409836,4.010572137797421,17.439917507678807,7.356020942408377,8.612565445026178,0.1051958433253397,0.6311678876309257,0.3696763852846894,0.1170867541435044,1.3041382081157091,0.12082085512006223,0.10344710697545201,0.16378979830164633,0.15359250212097444,0.13676325961095098,-0.08157635508310165,0.16034029109322695,0.06303296008823091,-0.05465487490372391,-0.02513009483448154,0.0802332109951217,-0.0833587317017035,-0.04386518577563921,0.17261328495893494,-0.1798191236247962
GILD,1.4995001666111296,1.2005164945018327,0.0,0.0302229002457835,0.2355661249834852,16.16345485137409,0.0,15.23024970273484,2.383814102564102,2.383814102564102,0.0,0.0,0.0,0.1282990083905415,2.08693229311786,0.0711728508685579,0.04439420842789852,0.06711699311415113,0.03115411937511539,0.04901260549047167,0.04393666988504736,0.02952307944693274,-0.09399947362776609,-0.010472071465891382,-0.004194735053457025,0.032985576267384034,0.12180314128197113,0.11219648869126414,-0.18274379214175981,-0.10468627863781178
VTRS,1.6473509360833305,0.9804824030176142,-0.0277159185425666,-0.0124455132298335,-0.1463960772086959,-7.192797676669893,0.7974199779989805,4.211989456081177,0.2758880697050938,0.404406836461126,0.0337413235098805,0.7676692334522819,0.4296605293440736,0.0850126141842707,0.60016605692639,-0.17525064810089153,-0.15713521826887614,0.005359762485326579,0.013708482999235163,0.00856962057775418,-0.0746415302089295,0.06285308750698715,-0.021047399187132058,0.07005821893458053,0.07442980541609989,0.0013769911808956077,0.2041593496123794,0.20262615121841998,-0.11805193075822298,0.0007765428515652833
MTB,0.0,0.0,0.0234609156991766,0.003272386535643,0.2883149872988992,11.503603050660791,1.0795402456333758,13.26664466977138,9.545751810452929,10.05573855079768,0.1231900036751194,0.4687015537258414,0.30277190622598,0.0113500396434492,0.0,0.16664569246672928,0.1178283610152813,0.008038559988694093,-0.05084275483857596,0.027720331751718865,0.044784523050411064,0.12531402626562457,0.10894816621400229,0.01896238507145118,0.01547304086317285,0.14516869353929063,-0.17512576752766632,-0.16366999500009327,-0.1357425957304304,0.0
BIIB,1.3487194327883083,0.9036861525104906,0.0152908879375068,0.0095118238244804,0.1086894528862997,20.877477511244376,1.276940676169025,9.076646433372714,5.492107069320522,5.222374742621826,0.1558678329270541,0.2797808382478522,0.218616211374832,0.0875137703971222,0.0,0.03313585204048888,0.07184806031200021,0.07790444362512378,0.04993486526091504,0.021197090577064936,0.0414176054034857,0.19420250448181767,0.09191911431877099,0.03665875123397387,0.03930655277528234,0.002616294209556433,0.20378595450758924,0.20606342928428353,0.20660622491908928,0.14315626320460464
PLD,0.9169590258176784,0.9169590258176784,0.0237039114911718,0.0134151645436328,0.5811261784039777,19.137535823116497,1.8145378212411387,44.48529222782765,1.4419038796249508,1.4419038796249508,0.0424025819309539,0.5837609579245576,0.3623206594233574,0.0230847706439187,0.0,0.12436269520942818,0.12436214521442399,0.05567040975352049,0.05808211151444844,0.07021823696830323,0.024263421288409956,0.14118206264227953,0.1391137173075117,-0.09592210317186899,-0.10329143993988371,0.031866240109927245,-0.11705499523007598,-0.09063649868523006,-0.025052041630792176,0.04252687595835596
GEN,0.3506907545164718,0.3506907545164718,0.0739191073919107,0.0103495411052528,0.1612576064908722,26.780503144654084,7.918363551836355,17.27423935091278,0.5162337662337663,0.5292207792207793,0.0382135740241472,3.9660622966062298,0.766980825479363,0.0641801731432663,0.0,0.18353509312186694,0.17464180623901934,-0.13519893340536276,0.11930079295880756,0.053651418978193345,-0.04567024132028303,-0.124600974324605,0.12703430990601006,-0.044320103863653634,-0.04524816576810302,0.03998951664391759,-0.12995805896839321,0.1979494247670044,0.1643328697880795,-0.017265065688174427
MKC,0.7419869571250174,0.3118842791730262,0.0406728406728406,0.0164648095300031,0.1196885428253615,24.448471098501393,3.977555078735589,11.70480752035039,1.390089423957114,1.7090163998100465,0.1056449941269951,0.8206199206199206,0.404475159264345,0.137563789660528,0.8676506169852407,0.06763303929002676,0.10862947380319944,0.05228154403471391,-0.04184228958147099,-0.006599837842429052,0.060145214093676215,0.09762349251935286,0.06848825227576208,-0.055403313367195284,-0.05383438156900299,-0.07370259857861507,0.2269890187056548,0.21485314824507062,-0.11969589610519325,-0.12104177011508675
STT,0.0,0.0,0.0309168443496801,0.002216623258974,0.2294841735052755,9.334998866538951,1.1544348278449026,8.5689379982415,-25.778577495191065,-24.942678836993046,-0.224389949263107,1.3074310984758746,0.4776205602079122,0.0096591552485562,0.0,-0.014788811888634613,-0.01987243152297814,0.013286291914540168,0.04412932098036771,0.08570039185871536,-0.009081418204477748,0.09390436070777086,0.1422357187057069,0.0014538467403145544,-0.013825573691957058,-0.029580671453154135,-0.1870309440692426,-0.19039227187034652,-0.10046612268397573,0.16028647585440223
VLO,1.5319135204904808,1.0310422717005483,0.011463772845953,0.0046721979282709,0.0091364286643256,35.119199288256226,1.610394092689295,1.283456236181558,2.3819875776397517,3.3229813664596275,0.0927209705372617,0.470789817232376,0.283944846926852,0.5113812081206458,3.883262466177039,-0.15736129470677637,-0.16873479712154532,-0.002106837551273799,-0.014028357146795442,-0.03937965856056881,-0.04758169665226045,-0.016182673355355236,-0.11479219922703117,-0.05518817750659566,-0.05845191524788446,-0.03141246865188564,0.06868152595003515,0.19513773944031398,0.011897775317292324,0.06505972992568897
DGX,1.1028123559243892,1.016136468418626,0.0327530244910002,0.0137435770445118,0.0847004959938954,18.8575,2.4705606373561526,6.388958412819536,3.072072072072072,4.18018018018018,0.0670036101083032,1.021687813514311,0.4530783506818365,0.1622608803318269,9.377659574468083,0.17425913739223556,0.1702232199844605,0.16177355217446623,0.168634568389227,0.15665419495227498,-0.08837866287308514,0.1051433104047126,0.003084990190581519,0.0911852690026448,0.08576748065508862,0.15178369797126917,-0.1651695839195806,-0.09609137426023774,0.20347565449813315,-0.17118737453743246
CMCSA,0.6771178090497966,0.6771178090497966,0.0558438522674146,0.0179481689336654,0.1497101676327745,7.544488279614901,1.6852531556802244,4.5179464201786,1.084331077563769,2.1030713170223843,0.0815395638440656,1.1581697054698457,0.5239949706808497,0.1198861053825724,0.0,0.19122529245819828,0.19122529245819828,-0.05467654024885494,-0.044477258510024854,-0.02917784624351381,0.09153749283439826,0.1575521464919334,0.17379754395734595,0.036837209449400485,-0.0757806789279602,-0.003525394972695521,-0.11009089965577559,-0.11091075141493746,-0.16723371105910415,0.0
TRV,29.021099244594943,29.021099244594943,9.187996469549867,0.0156319215550833,0.1733122450678431,6.577615994236311,241.74045013239189,4.559925580620994,9.076517150395778,9.076517150395778,0.2569401219967633,35.45013239187996,0.9722290308348448,0.0901951362349743,0.0,-0.005121750240234034,0.0520129358229042,-0.09135165552236817,-0.058778806934454336,-0.016860943677562388,0.018166213399496735,-0.0918139214377958,0.03325437902171402,-0.09256888822606561,-0.09256888822606561,-0.051214614893427796,-0.09178008214128923,-0.10813395262206055,-0.20374751512944075,-0.06636203736594574
